Season,Commentor page,Account Name,Time commented,Episode,Comment,Likes,yt-core-attributed-string 2,yt-core-attributed-string 3
11.0,https://www.youtube.com/@ThePrimeMinisterOfTheBlock,@ThePrimeMinisterOfTheBlock,2 years ago (edited),https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx26gUa8W7Pu05pThl4AaABAg,"Wow, ice cool during the negotiation.",3,,
11.0,https://www.youtube.com/@kipperrepublic3568,@kipperrepublic3568,12 days ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzlcpYhdPrh6L6BjfV4AaABAg&pp=0gcJCSIANpG00pGi,Gotta be my favourite ever dragon's den.,,,
11.0,https://www.youtube.com/@OperaJH,@OperaJH,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyGvXJNXSPVRfKuGAt4AaABAg,"When you watch and listen to Peter, you’ll learn quickly how to deal. He always starts high and then works down, so he’s always closest to his druthers. It’s the art of the deal. Always brilliant. Dragons Den IS Peter Jones.",2,,
11.0,https://www.youtube.com/@mobilefreelancer3831,@mobilefreelancer3831,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugzie-EoB2r0jBNsFu54AaABAg,The only challenge Peter couldn't handle lol,2,,
11.0,https://www.youtube.com/@Wolfman-3,@Wolfman-3,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwAsrF5k-tEIpeiZ6N4AaABAg,What a likable and down-to-earth guy! Also impressed that he knows our South African biltong.,14,1 reply,
11.0,https://www.youtube.com/@andrealee8555,@andrealee8555,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx6IGIuuGxpmFviwAl4AaABAg,"Great tactics by Peter Jones, he was always going to make an offer but he pretended to think about it and his comment about needing to go talk to the wall makes the cowboy want him more",7,1 reply,
11.0,https://www.youtube.com/@tamas5931,@tamas5931,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyUsv0nLCCWHXiS47Z4AaABAg,every time he says someone will show their hand I think of them displaying their hands,,,
11.0,https://www.youtube.com/@TheManInBlueFlames,@TheManInBlueFlames,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxYjczB49HY11iqD_J4AaABAg,This man is an absolute CHAD!!,2,,
11.0,https://www.youtube.com/@Beanie1984,@Beanie1984,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwcLR_NnModnHv_-UN4AaABAg,Thats how you do a deal in style,3,,
11.0,https://www.youtube.com/@kovacs2378,@kovacs2378,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwn4JBn1w9N5igXUcd4AaABAg,"This is a very professional pitch, good on him.",10,,
11.0,https://www.youtube.com/@dirtytourist777,@dirtytourist777,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugxvx4Ar1e7ad9_23FN4AaABAg,What a lovely guy! Shame Peter pulled out after the show!,2,,
11.0,https://www.youtube.com/@ramalama9650,@ramalama9650,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz1yVKsfG3oyN2kiit4AaABAg,What a cool bloke! I hope he does well.,5,,
11.0,https://www.youtube.com/@GingerNinja007,@GingerNinja007,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz4u48-67sxAKFAw6Z4AaABAg,"Joe is pretty chill, too chill. Whatever he is having I will too !! Sharing is caring.",1,,
11.0,https://www.youtube.com/@wezlo8733,@wezlo8733,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwOl8HDvJT2odsF6kx4AaABAg,The dragons are bare greedy,2,,
11.0,https://www.youtube.com/@selfselfself,@selfselfself,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxzW9d9BOzVsH_4pat4AaABAg,I'm reminded of George Melly??? Anyone?,5,1 reply,
11.0,https://www.youtube.com/@yamahass66,@yamahass66,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzptE62wPT9tP3K3VR4AaABAg,"No deal in the end, peter jones changed his mind after.",,,
11.0,https://www.youtube.com/@dannyholmes5156,@dannyholmes5156,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzdlvVhF0zowg7gZid4AaABAg,"There was once a dragon named Jenny who never invested a penny 
She never spent nowt 
Was always out 
And now she's no longer about",6,,
11.0,https://www.youtube.com/@chriscarter5612,@chriscarter5612,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz3AuZ2jrdsvgBOzHh4AaABAg,Wow- Kelly was nice!!! And made a offer!!,2,,
11.0,https://www.youtube.com/@bigiluma,@bigiluma,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw3SlppHpO8G5mNHYt4AaABAg,Just can’t beat the originality of Levi Roots’ entrance to the Den. “Reggae Reggae saaaas”,,,
11.0,https://www.youtube.com/@distoricass,@distoricass,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxgTsJoiC08y510YrZ4AaABAg,Hello from the seychelles,2,,
11.0,https://www.youtube.com/@steventotsrusselldj.,@steventotsrusselldj.,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyQFkoemEmjmtWlJ4x4AaABAg,Is that Jonny 3 hats ?,1,,
11.0,https://www.youtube.com/@SepRoyle,@SepRoyle,4 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw7nU17dF0JWlaOuAd4AaABAg,I  love the song  and thanks  you for your YouTube channel it was fantastic,1,,
11.0,https://www.youtube.com/@Pighood,@Pighood,1 month ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz0BnP7UJP9hI3HvVB4AaABAg,Absolutely ace chap,,,
11.0,https://www.youtube.com/@danielskinner5653,@danielskinner5653,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxDMo06JOuylIAnfH54AaABAg,What a g,1,,
11.0,https://www.youtube.com/@RhythmAndRibs,@RhythmAndRibs,11 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw2X0YRn2JT3GIjf8R4AaABAg,Bro knew biltong,,,
11.0,https://www.youtube.com/@pauldestrieux3211,@pauldestrieux3211,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwr4Xv2bTLyTejcrhN4AaABAg,Nothing beats biltong!!!,1,,
11.0,https://www.youtube.com/@frank327,@frank327,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx4x_RrMBJT9tBzFdF4AaABAg,What a singular character.,,,
11.0,https://www.youtube.com/@gorosgojo4391,@gorosgojo4391,2 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzWJYHkcx2VbBgPPex4AaABAg,Always cumin bac to this .... Love da song...,,,
11.0,https://www.youtube.com/@kfitch4328,@kfitch4328,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzKjMGIv67Zr7t7zkx4AaABAg,damn he was awesome,1,,
11.0,https://www.youtube.com/@jessicamoise8454,@jessicamoise8454,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgztcUAjrVbGJjCviSF4AaABAg,Peter made offer then pull wow that shock,,,
11.0,https://www.youtube.com/@struesbob7493,@struesbob7493,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyRRjbrESED5Xi0wIx4AaABAg&pp=0gcJCSIANpG00pGi,Nothing comes near South African Biltong,5,2 replies,
11.0,https://www.youtube.com/@temparalflux,@temparalflux,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxfT7ESnevkq8nc-QV4AaABAg&pp=0gcJCSIANpG00pGi,"Shame Peter pulled out of the deal after the show, the guy still made a deal with Sainsbury's though and had a lot of other ideas. One of Peters Aides informed Joe the deal was off the table 3 days before finalisation.",6,3 replies,
11.0,https://www.youtube.com/@sanjanewmoonlife,@sanjanewmoonlife,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugy6k2G35wzOnHDJ_r14AaABAg,"I like jerky pork Eastern Europe tradition,my family make smoked meat.
My grandparents also did .",1,,
11.0,https://www.youtube.com/@themolotokok,@themolotokok,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwedN92uKahsd56LZV4AaABAg,excelent pitch one of the best i've ever seen in dragons' den,1,,
11.0,https://www.youtube.com/@00Kuja00,@00Kuja00,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyU84AEt8XbOPdF1nJ4AaABAg,Great guy! :),1,,
11.0,https://www.youtube.com/@LucyG_x,@LucyG_x,2 years ago (edited),https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxjijxSbrrzKeoyfYZ4AaABAg,"""Put a jerky in your mouth?!""  I'm sure I clicked on the Dragons' Den channel",10,1 reply,
11.0,https://www.youtube.com/@andymartinez767,@andymartinez767,2 years ago (edited),https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxmSL12LFXfSOme6v54AaABAg,"Hahaha, what a great entry, that was excellent.   Nice guy  sure hope he made it",4,2 replies,
11.0,https://www.youtube.com/@sackmajik,@sackmajik,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwS72N9fqcMKN8uSiZ4AaABAg,What a great guy! :D,1,,
11.0,https://www.youtube.com/@RydalS,@RydalS,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwM2rm-rOYq9xLAFKV4AaABAg,Loved this whole video.,2,,
11.0,https://www.youtube.com/@Moussa-beninois,@Moussa-beninois,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx3Phr4r4kiQQqlwF14AaABAg,Who is out?,2,,
11.0,https://www.youtube.com/@murilogoulart4935,@murilogoulart4935,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyNKZ61o_XKTj_tL8J4AaABAg&pp=0gcJCSIANpG00pGi,Lovely ending ️,1,,
11.0,https://www.youtube.com/@cm182cm,@cm182cm,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgykHZmDSz0Dwavfa994AaABAg,Is this the one where Evan says something really obvious?,,,
11.0,https://www.youtube.com/@RockyDave,@RockyDave,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwwpTddiLp-42UVP9V4AaABAg,Who's being unusually quiet today?  Me.,1,,
11.0,https://www.youtube.com/@grahamjohnson4702,@grahamjohnson4702,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwm6Qonwl03PWXoGj94AaABAg,"This is the best request and offer I have seen in any den program aired, shame about the outcome in both instances, I e. his mugging and Peter pulling out of the deal.",2,1 reply,
11.0,https://www.youtube.com/@BaglessUpright,@BaglessUpright,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwSHRvRmOdbU0h2Qfl4AaABAg&pp=0gcJCSIANpG00pGi,"Why is there an apostrophe in "" Dragons' "" ?",,,
11.0,https://www.youtube.com/@bentruthuncovers9331,@bentruthuncovers9331,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyDhQkCfk_MTjqJBVd4AaABAg,So how much did boy George want then?,,,
11.0,https://www.youtube.com/@MrBrad777c,@MrBrad777c,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz6VOe2HLFIJRpT9P54AaABAg,Larry from 3 Stooges Great Grandson!,,,
11.0,https://www.youtube.com/@fruitgums,@fruitgums,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx7jUDGGPI05Y5l53l4AaABAg,Didn't Brew Dog try in the Den?,,,
11.0,https://www.youtube.com/@User_-yo5bb,@User_-yo5bb,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwNy-6QTW8dZI2JcDR4AaABAg,"Please release some old episodes with Duncan and Richard, they were the best.",16,3 replies,
11.0,https://www.youtube.com/@grimezi,@grimezi,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugy2KBBxDLHSiX1pd2B4AaABAg&pp=0gcJCSIANpG00pGi,Let's not forget Brewdog didn't hold the credibility it does today. Clearly a great entrepreneur could see the same vision in another.,,,
11.0,https://www.youtube.com/@LOrealHardly,@LOrealHardly,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzjV-q3fzmqszav5t54AaABAg,"Wants to show England proper authentic jerky, signs up with a Scottish brewery, welcome to the United Kingsom of England!!",1,1 reply,
11.0,https://www.youtube.com/@michaelolson6982,@michaelolson6982,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwznmF105T9c0HFSwd4AaABAg,"I thought Kelly gave him the best offer, just saying.",1,,
11.0,https://www.youtube.com/@romarioxavier2966,@romarioxavier2966,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwlqAMfHIKkRahkJ2J4AaABAg,"Had this guy pitched in the US shark tank,  they would have partied with him right away. Not sure why Brit Sharks are dealing like assassinators who are approached by Clients.",6,,
11.0,https://www.youtube.com/@jessicamoise8454,@jessicamoise8454,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugyl8RBOmnpx_JWR3r14AaABAg,I don't blame Kelly and Deborah,,,
11.0,https://www.youtube.com/@sweatcityheatwave,@sweatcityheatwave,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxKobBrpFMheeyJjhx4AaABAg,"Just strolling in with Kitty, Daisy, and Lewis is so epic!! I'm stunned no one made a bigger deal of it honestly. Could you imagine if any other entrepeneur tried such a thing? ""Hi I'm here to pitch this new shower head, by the way here's Weezer""",1,2 replies,
11.0,https://www.youtube.com/@sjohnston4272,@sjohnston4272,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugzrj76Hnqr4kLrpIuV4AaABAg,Jimmy pop CKY,1,,
11.0,https://www.youtube.com/@VeeNessFerrisAshCreme,@VeeNessFerrisAshCreme,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzgH7h9tDXORfN_jT54AaABAg,"I know it's probably a great product, but I am BEGGING people to stop doing cringe performances before a pitch!",2,,
11.0,https://www.youtube.com/@jega8310,@jega8310,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwx6ul2DUGhHlj6ffZ4AaABAg,Im the first comment but still looking for comments on how the business has done since the show,7,4 replies,
11.0,https://www.youtube.com/@jessicamoise8454,@jessicamoise8454,2 years ago (edited),https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxoZt_aTefycHhtGR14AaABAg,These British  tycoon interested    in Americans franchise wow what a shock happy but shock,,,
11.0,https://www.youtube.com/@zeonthatch,@zeonthatch,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxI2aq2IN_Q-4tExq94AaABAg,Yehaww dragons,1,,
11.0,https://www.youtube.com/@GingerNinja007,@GingerNinja007,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxNnS9vKThvKHoHNZZ4AaABAg&pp=0gcJCSIANpG00pGi,"Suggestion for the producers of this show, can you do follow up videos on how things are going 3, 6, or 12 months after the deal was done?",,,
11.0,https://www.youtube.com/@True-crime-tales101,@True-crime-tales101,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzcSlp39WOso2sbiAV4AaABAg&pp=0gcJCSIANpG00pGi,Musical intros are so cringy,2,,
11.0,https://www.youtube.com/@neilpa,@neilpa,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw2TBlUx_0JvkPqNI14AaABAg,"Looks like Barbara conference called to state that she thinks this is a potentially great investment, and for that reason, she is out....",5,1 reply,
11.0,https://www.youtube.com/@kevindunlap5525,@kevindunlap5525,2 years ago (edited),https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw5Bv2c60lmC0gwqlF4AaABAg,Goofy band?  Don't even need to bother.  Apparently Peter didn't either.,,,
11.0,https://www.youtube.com/@jansummers9661,@jansummers9661,3 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxzZ453Dr-Dm9qJNzV4AaABAg,"The dragons would have to be t h e most miserable ,angry looking rude individuals ive ever come across.try smiling,and show some respect.",,,
11.0,https://www.youtube.com/@sammylpt9076,@sammylpt9076,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzPCVOgfn1QK7P7RKB4AaABAg,I’d have gone Kelly Hoppen. That 12.5k extra for a bigger cut of his business wasn’t that worth it.,,1 reply,
11.0,https://www.youtube.com/@MarieJoseph-o5l,@MarieJoseph-o5l,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwHFqJJg7gvD6PqhmR4AaABAg,Am I the only annoyed with the camera people constantly zooming on Deborah and her hands/fingers/nails,,,
11.0,https://www.youtube.com/@pomat22,@pomat22,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx89NMcsvhJwhWtv794AaABAg,cringe alert right there,1,,
11.0,https://www.youtube.com/@amberbambergaming,@amberbambergaming,8 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwgOkwEzJ5du4vJ-QF4AaABAg,Why do you keep adding apostrophes to your titles?,,,
11.0,https://www.youtube.com/@sanjanewmoonlife,@sanjanewmoonlife,2 years ago (edited),https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgydyZUls8uss2YNa1l4AaABAg&pp=0gcJCSIANpG00pGi,Copy idea from other Jamaican Levi Root reggae reggae sauce. He was playing guitar,,1 reply,
11.0,https://www.youtube.com/@robertblack3867,@robertblack3867,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzroHMgo2GrCFKttJh4AaABAg,It's not the best offer he's got. Kelly's is better.,3,,
11.0,https://www.youtube.com/@ivanfotonovella3911,@ivanfotonovella3911,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw71F4gubPogGnv2ZZ4AaABAg,I think Kelly is tasty,3,,
11.0,https://www.youtube.com/@jansummers9661,@jansummers9661,3 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyTepIBK7rIcjeL1lx4AaABAg,"And deborah meaden,stop playing with yr fingers,and nails.yr so narcissistic.",,,
11.0,https://www.youtube.com/@marapeters9144,@marapeters9144,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwx1Ro9KT8RvrRq23R4AaABAg&pp=0gcJCSIANpG00pGi,Stop showing Debra's fingers itz very annoying and she's very annoying,,,
11.0,https://www.youtube.com/@Vix2066,@Vix2066,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwhDLxnSMAqcGW7ALB4AaABAg&pp=0gcJCSIANpG00pGi,Fish and chips for dinner today folks,2,2 replies,
11.0,https://www.youtube.com/@deimantas6937,@deimantas6937,8 months ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwH2a42iPgls0zYEa94AaABAg,"Guy is annoying, flegmatic, looks like in some state of trance constantly",,,
11.0,https://www.youtube.com/@RichardU1990,@RichardU1990,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzAZnIePMGSmlDFQaV4AaABAg,What a brilliant guy. Come in so prepared. Wish all the best in the future.,6,,
11.0,https://www.youtube.com/@colinelliston755,@colinelliston755,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyUI0Swf_mmY1bWehZ4AaABAg,Kitty Daisy and Lewis are fantastic. Check them out on here.,3,,
11.0,https://www.youtube.com/@shyruu2,@shyruu2,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz9qHCtFbpCrLQfcIF4AaABAg,LOL,,,
11.0,https://www.youtube.com/@bethsewer5463,@bethsewer5463,1 year ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzCbRs2A-Z25wBk54l4AaABAg,That singing was God awful,,,
11.0,https://www.youtube.com/@mysticsoulz638,@mysticsoulz638,2 years ago,https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwS9_xsYe44z33kv0Z4AaABAg,"tasted it .100%processed jerky not real,2/10",,,
12.0,https://www.youtube.com/@indigokiller,@indigokiller,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgztCYC9QJYnVT5zLxV4AaABAg,i invest 50% of my time watching dragon's den videos and the other 50% reading the comments. the returns are staggering.,1.7K,26 replies,
12.0,https://www.youtube.com/@kingGALLOOM,@kingGALLOOM,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyHyfs4_BHStOWBSYd4AaABAg&pp=0gcJCSIANpG00pGi,Touker: I don’t get out of bed for 4%,1.8K,19 replies,
12.0,https://www.youtube.com/@AndrewJJ-0114,@AndrewJJ-0114,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugy77l0LDOYMLkHEmjh4AaABAg&pp=0gcJCSIANpG00pGi,"Given Peter's behaviour while they were giving their pitch, they should have given him a book about the little boy who visited the Train, then he visited the Wizard, then he spoke to the Ant, then the Tiger.",2.4K,49 replies,
12.0,https://www.youtube.com/@ProjectSamari,@ProjectSamari,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugyjyy_It6NiKbp6l7t4AaABAg,man whoever puts these videos up really does Deborah dirty with the thumbnails haha,2.5K,22 replies,
12.0,https://www.youtube.com/@sappypngn,@sappypngn,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgySqUQOHDrBLkg018V4AaABAg&pp=0gcJCSIANpG00pGi,I tried to order a book for my niece named Jenny. The website gave an error code and then said they're out.,405,8 replies,
12.0,https://www.youtube.com/@jackolas2007,@jackolas2007,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyWwnUzt8oRArrRza94AaABAg,"Jenny's book would have included: Inuit, Marmalade, Octopus, Umbrella, Tiger ...",605,11 replies,
12.0,https://www.youtube.com/@DarkReapersGrim,@DarkReapersGrim,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwL73aYxoiMHb5NNMR4AaABAg,I'm a grown man with no kids and I want one of these books with my name in it.,289,3 replies,
12.0,https://www.youtube.com/@Snow1e,@Snow1e,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwMok4IbNvjXdxMQh54AaABAg,Peter doesn't like anyone taller than him.,677,32 replies,
12.0,https://www.youtube.com/@K.awan_1,@K.awan_1,6 years ago (edited),https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwXsxIAldG1MNc5yt54AaABAg,"They renamed their business to ""Wonderbly"" and the picturebook became the best-seller photo book of UK in 2018. Until now they have expanded to more than 10 countries and have already sold more than 4 million books.",273,7 replies,
12.0,https://www.youtube.com/@Fireglo,@Fireglo,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxGCbvbdNRTDwM99T54AaABAg,Peter: xD,169,"sees a guy potentially taller than him, immediately sits up to look more imposing",
12.0,https://www.youtube.com/@RDR1456,@RDR1456,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzAiL3JaGYYEWpJPnp4AaABAg,"I’m guessing Touker is still in bed?

... and Tej thinks he can definitely help them with distribution, but is still out?",483,8 replies,
12.0,https://www.youtube.com/@theangrybrownman1411,@theangrybrownman1411,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz5lje5XucVq1DyaKF4AaABAg,"""Hang on a minute...isn't it just letters and drawings on some papers? I mean isn't that what this is?! It's not a business and I'm ooot!"" - Duncan",213,1 reply,
12.0,https://www.youtube.com/@vegn_brit5176,@vegn_brit5176,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugzxbh6Hs1bNohFmMdp4AaABAg,"Piers got the deal. He's on the accounts information at companies house. Well done to him, I can see him banking a good profit with this venture!",100,,
12.0,https://www.youtube.com/@freedrider1530,@freedrider1530,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyVCXtrs_Znpoa4dJx4AaABAg,My son Uvuvwevwevwe Onyetenyevwe Ugwemuhwem Osas is going to love the 4 volume series of this book.,490,9 replies,
12.0,https://www.youtube.com/@teiubescducu,@teiubescducu,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz5Sf8bjskATniXhRl4AaABAg,Jenny is so out that she is not even in this season.,359,5 replies,
12.0,https://www.youtube.com/@abdiqaniismail695,@abdiqaniismail695,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxYw2Wy3-ZlTiesdTV4AaABAg,Tej: i dont know if you know this but we're the largest children's vitamins company. So we do alot of marketing there i think i can add value.,361,13 replies,
12.0,https://www.youtube.com/@haydenjones8801,@haydenjones8801,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxB2N9kc7QwN893jvp4AaABAg,When you're watching this just remember... Jennie has two big strapping lads at home,338,6 replies,
12.0,https://www.youtube.com/@michaelmwe,@michaelmwe,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwzRpuOzuhUCLhkpjd4AaABAg,Why does Piers Linney always look like he’s about to go off in a murderous fit of rage?!,131,8 replies,
12.0,https://www.youtube.com/@yungnoodlearm,@yungnoodlearm,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz4TUNgbRKQcbqq_nx4AaABAg,"I canne read, and foor that risin arm oot",767,12 replies,
12.0,https://www.youtube.com/@Gregoryisaac2669,@Gregoryisaac2669,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwfGvfRVFG17Pdl6jZ4AaABAg,I've got 3 kids. Each with 3 letter names. That's 60 buck for about 15 pages in total. Bedtime stories will be quick as fuckery. I'm in,426,59 replies,
12.0,https://www.youtube.com/@FILIPOSCAR,@FILIPOSCAR,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxlY_qqC-OhCuqyVwt4AaABAg,"Piers is an extremely clever lad, waiting for all the dragons to declare themselves out before trying to get a piece of the pie. Leave no stone unturned, or as Deborah would say ""Yeah, but this isn't fair!"" lol. Well played Sir Linney.",50,,
12.0,https://www.youtube.com/@CrazzedKor,@CrazzedKor,6 years ago (edited),https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwSeGOgDDWA7RMPfFR4AaABAg,"This company is very very successful today, and Piers Linney is named with them so it got accepted or further negotiated a deal",149,4 replies,
12.0,https://www.youtube.com/@UserRandomSenders123,@UserRandomSenders123,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyEezW2e-srtn0Ge2V4AaABAg,Peters reaction to him explaining the letters is priceless,137,5 replies,
12.0,https://www.youtube.com/@JustMitchPool,@JustMitchPool,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzNd4HwqyQvZsuxslt4AaABAg,"“Hi I’m Jenny, my name isn’t in the book for your pitch...for that reason...I’m out”",97,,
12.0,https://www.youtube.com/@johnandrews6312,@johnandrews6312,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugxexfe9iuxLuHHoIoZ4AaABAg,"Let’s hear from the Dragons......
Peter: I will offer £5 for 90% of the business 
Deborah: meh 
Tej: thinks he can add real value, gets rejected
Jenny: always out 
Touker: need an office?",83,2 replies,
