"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 2","yt-core-attributed-string 3"
"https://yt3.ggpht.com/ytc/AIdro_k-42CRj8N_4hvCyYZYs_HJKRraEsQVnD5TtFK8028=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@orietbardot1534","@orietbardot1534","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugx_h3e3c6-OepU_bNZ4AaABAg","Great stuff, well done Peter, great options you put before this young and oh so capable man. Looking forward to see this magazine on the shelves.","4","Reply","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_nJ37NogXX170kGu-BtY6PAryKOHevBr5CtgIJdpGTRQmg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@akhilshaji7302","@akhilshaji7302","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzykJpMWFkUleQsl-94AaABAg","Glad this is part of peter Jones' net worth","3","Reply",""
"https://yt3.ggpht.com/UUWTyV-J0RQkG-V8C5dkNh1EaJsjC2E9QUvL9CEF9xPGFcO0UHw9u-58VPFlaS3Bh-tE02y4gw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zoeyelh","@zoeyelh","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyyBXz3UgamXbCAOrF4AaABAg","why give it away in the title?","113","Reply","8 replies"
"https://yt3.ggpht.com/1YUWwZdnd60rDM-1wZodCw2XDa9XY1SAAH3KQB9y0CD9ZFjGl5L7KIoi9_r5B_XDOxRlaNAJNQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@IslaSky007","@IslaSky007","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgydsGPDatNAMg0SdWB4AaABAg","Oh well, don't need to watch it since the result is in the description.","3","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_kAqxt_sCNskw_Egtji_RjrQdwPZ2h0jLQHVY-2DTzkNSQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adityapathak6648","@adityapathak6648","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwAIwq5EPb1MoR94Ud4AaABAg","It seems to me that Rachel was thirsty for this guy.","50","Reply","6 replies"
"https://yt3.ggpht.com/vAXG_uZjuY8deQy0DgPot5MdQRWJEQITm4DNQTkqeHrMQH2V0TTWaeggTZBvNxSeG9RNvsc_QQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@classicartfoundation639","@classicartfoundation639","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxZAarIJzU4vPPpd5J4AaABAg","I love watching Dragons Den whilst sitting on the bog curling out a huge monster for the U bend lol","5","Reply",""
"https://yt3.ggpht.com/SZCCUqcHgpB4w8Ig26RYpiw1qzV52OJFgQl3O4DzyxLIfY0-fi4kDZW9ljLvmgh6lcgBbwB14g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leenasmiles","@leenasmiles","1 year ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzNHgV2jlOUzyc-LqJ4AaABAg","Top Ten best Pitches,in DRAGON'S DEN History!!!!","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mEi-0iFO6DdPaxiqiEfcNaYLDUS66Oj9N5QEv6RXyUiw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tomqelectronica","@tomqelectronica","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwUS-ztnX1WSsFlZLd4AaABAg","peter went in hard and made that an astonishing deal","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mceZsmZqBg0s4q_0UmByenxsSxPvhCqk1O_0baKm77uC8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adelezierler1547","@adelezierler1547","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxcVDoXoCY04F34Jg54AaABAg","It'll be very interesting of the outcome of this magazine, and i wish both Peter Johns nd the young entrepreneur of the best of luck. Peter Jones has of course all the best connections on can imagine. I certainly will cross my fingers.","1","Reply","2 replies"
"https://yt3.ggpht.com/56Rlr6ivo3DPPGpdrhhULMCCKTvwg-cDWSdMFfwFe3LQkgUUk773bO034h9M7CNvtpGOfyrG=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zhejiangzelda5309","@zhejiangzelda5309","3 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyW2jQ1s8JDZNFkuvJ4AaABAg","The guy is so smart and inspirational with his negotiations and presentations.","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_n_e5uOQowexgkPN1ZqKpioxUA1MpVhq9mPM2hF71A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@genyagalak9407","@genyagalak9407","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy-k573ow3GL_Oh0LF4AaABAg","Well Done Peter,,, hope everything works out well. And Wonderland Magazine will be successful","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lSlggkzZMbwe57XX_7iAgnQybEgJOlO7ZHy09dkawB8m8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@marty34534","@marty34534","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwpg1Lqvzk0VqZ8y0x4AaABAg","The movie market is saturated.  Why do you want to make a movie?","13","Reply",""
"https://yt3.ggpht.com/0LmDIqEVd-lZTX8lub0c057bu5xxLJPnaX-39Mk7NcCzQA7yneapeb2QFPyRSSQCatZ5DUjgbA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lnjbrooks","@lnjbrooks","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzRrctT1nkyzLJq9Dd4AaABAg","Creator Huw Gwyther appeared in the den in the very first series way back in 2005, earning himself a £175,000 deal with Peter Jones, who took a 40% stake.

Thirteen years later and the fashion magazine is still going strong. Its latest cover star was none other than Kim Kardashian! They’ve also had Little Mix, Emma Watson, Taylor Swift and One Direction on the front cover.

Huw revealed earlier this year that Peter Jones is still a stakeholder in his magazine and that his Dragons’ Den experience was great. Huw clearly walked out of the den and into a wonderland with this magazine…","7","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mWdFJM38DgB5GdL0NIBgvLNwc8tFYdQSce32X-1is=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@davet2825","@davet2825","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy8Oo5PQ8oJiTo4AbR4AaABAg","How hilarious it os when Doug says he doesn't think he'll be able to draw both women and men into the same magazine. If only you could see today's living mate.","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mv2vfcw2tB5D-nIz3813LlZxjpwz5Vq8SOfiIwoVA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@briangerard2145","@briangerard2145","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugx7pLRFIgoWfj-oZAt4AaABAg","A stylish version of Sheldon Cooper","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_nsQMb6Wl749Pd0mlREqOW3oqwansA0uSiN0n-NtkA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tonyhartnett3376","@tonyhartnett3376","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugxgd9mdnJGuxZgvV0B4AaABAg","Well, Woodruff knows who the fool is now, doesn't he?","6","Reply","1 reply"
"https://yt3.ggpht.com/3PhyqMw-lNwaLa2vNyfkRpzOnfHFwncxbBjwFzPEjMp6cF5Hp5bD3pZ6ySOnoRfTcrZoh1x2AQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@proudindian2030","@proudindian2030","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxX8aKfP9-CnmmD3l54AaABAg","They have 1 million followers on instagram. Seems to be a success","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_kbgLOkt3Plwi6NZkrz_E5JkfSI7gmiSzHtNBiX3bk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@robthornton6288","@robthornton6288","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyjX6cXfP-lmkzo7dR4AaABAg","Serious question: Has Doug Richard invested in any business during his time in Dragon's Den?","5","Reply","2 replies"
"","https://www.youtube.com/@vincentfiestada","@vincentfiestada","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxCm6WD7JTSL75U_JJ4AaABAg","Deborah looked very strange in Season 1.","72","Reply","5 replies"
"","https://www.youtube.com/@GenDSta","@GenDSta","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy4LaLL_yU704Qp6rZ4AaABAg","forgot what the pitch was but hope this channel will upload the episode where all 5 of the dragons invested on one product","","Reply",""
"","https://www.youtube.com/@unboxmuseumm","@unboxmuseumm","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwkpmIunroYqOjEtuV4AaABAg","Slap my buns and call me a burger.  Time for lunch","34","Reply","1 reply"
"","https://www.youtube.com/@rooneye","@rooneye","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyOmvnyo-t88T65dz94AaABAg","This magazine is still going today shockingly. I thought when I googled it I would find that it had gone out of business like most magazines these days, but nope it's still being printed. So it must have been doing really well. I have to admit I really don't get magazines like this. I just can't see why people buy these sort of general lifestyle mags like this. I can understand specific like hobby or niche interest magazines like computer/gaming mags, fashion, cooking etc. but stuff like this I just don't get the appeal at all.","4","Reply","1 reply"
"","https://www.youtube.com/@MrZeldion","@MrZeldion","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyBwyZ3r8Fb8esZvip4AaABAg","Just fyi, he started with total investment of £250,000 - The company now has a net worth of £225,000,000","1","Reply",""
"","https://www.youtube.com/@jamesmayhew6615","@jamesmayhew6615","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxKzByrI73DiVczedp4AaABAg&pp=0gcJCSIANpG00pGi","As of 2021 Wonderland magazine has a worth of £220 million","1","Reply",""
"","https://www.youtube.com/@evilspeak4015","@evilspeak4015","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwPFxuxTUnrNQUo-Oh4AaABAg","""Hello dragon's, my names Poshy McPrivatelyEducated"".","2","Reply","1 reply"
"","https://www.youtube.com/@getin3949","@getin3949","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwBMBMxEdy9YRychGd4AaABAg","Five pounds is a really good price for a top quality mag. That would be cheap here.","2","Reply","1 reply"
"","https://www.youtube.com/@soroushm9820","@soroushm9820","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxXH_zW7QOEGY65jQh4AaABAg","the guy wants to create a published version of instagram","8","Reply","1 reply"
"","https://www.youtube.com/@madsisak","@madsisak","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxUEQ3VyotfCHDj34J4AaABAg","£43.000.000 net worth in 2019... GG boyo","2","Reply",""
"","https://www.youtube.com/@agrosyntrop","@agrosyntrop","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugyo59VRoe8NmovdZZ54AaABAg&pp=0gcJCSIANpG00pGi","Somebody should sell mr Woodrow a shaving implement to coppice the hedge on his chin. I like the voice of the man tough. Very comforting.","4","Reply","2 replies"
"","https://www.youtube.com/@Brickcellent","@Brickcellent","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwYtSX-W-YFnggvjtB4AaABAg","-Duncan Bannatyne (probably)","13","Reply","1 reply"
"","https://www.youtube.com/@NOMNOMYUMYUMY","@NOMNOMYUMYUMY","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyoqPOOLNkxVbX7LLV4AaABAg","""Your going to do something no-one has done before"" So if it's unique it's too risky and if it's been done before it's too saturated! Can't go right can ya","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lP59w1YHPEdro2wGHkxZDp__aZwoGoLmFWLxQS5XWo3ak=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vincentfiestada","@vincentfiestada","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxCm6WD7JTSL75U_JJ4AaABAg","Deborah looked very strange in Season 1.","72","Reply","5 replies"
"https://yt3.ggpht.com/ytc/AIdro_l1n7azM-irvMJB5Q_Tz-9j0goXJwYqaNkEdoiXhaWhhys=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@GenDSta","@GenDSta","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy4LaLL_yU704Qp6rZ4AaABAg","forgot what the pitch was but hope this channel will upload the episode where all 5 of the dragons invested on one product","","Reply",""
"https://yt3.ggpht.com/IUcvKZgp9Ps9dliJVJk5poD2ZEvLQSeSInYrfSGhVvoJqNyXfgi7-MZjS86sw71laBIy4pyMzQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@unboxmuseumm","@unboxmuseumm","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwkpmIunroYqOjEtuV4AaABAg","Slap my buns and call me a burger.  Time for lunch","34","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_ka32KGTt-_Fkuz_Am33I9eqFG8a67rvFtTeL3IOoE1DA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rooneye","@rooneye","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyOmvnyo-t88T65dz94AaABAg","This magazine is still going today shockingly. I thought when I googled it I would find that it had gone out of business like most magazines these days, but nope it's still being printed. So it must have been doing really well. I have to admit I really don't get magazines like this. I just can't see why people buy these sort of general lifestyle mags like this. I can understand specific like hobby or niche interest magazines like computer/gaming mags, fashion, cooking etc. but stuff like this I just don't get the appeal at all.","4","Reply","1 reply"
"https://yt3.ggpht.com/mb8oD4b_DsLnHOTDDgcvfJ6fXwBjObsmmnW43alxogVEFxEbClbzT8IUoS-cgSAf8AwITxiL=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrZeldion","@MrZeldion","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyBwyZ3r8Fb8esZvip4AaABAg","Just fyi, he started with total investment of £250,000 - The company now has a net worth of £225,000,000","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_nB-UdpwM9zbHqaU1gn1d1fVI9iBwMcCxG1No7zbmk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jamesmayhew6615","@jamesmayhew6615","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxKzByrI73DiVczedp4AaABAg&pp=0gcJCSIANpG00pGi","As of 2021 Wonderland magazine has a worth of £220 million","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mfjpgaoO35IZVsMMQ3Z4KeGcv1tiFIsD98j5wm28Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@evilspeak4015","@evilspeak4015","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwPFxuxTUnrNQUo-Oh4AaABAg","""Hello dragon's, my names Poshy McPrivatelyEducated"".","2","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_km_WNF63_TwOOObrqToXEm-hKQx6k4tj693AwujDsdqA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@getin3949","@getin3949","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwBMBMxEdy9YRychGd4AaABAg","Five pounds is a really good price for a top quality mag. That would be cheap here.","2","Reply","1 reply"
"https://yt3.ggpht.com/8T63sTSzfA2D4iMxqbCMXZIX8HT10poWydnl5zEQUYVIpuC9hb0ZBgZIGwe8SGYLlTDkKwuaMA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@soroushm9820","@soroushm9820","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxXH_zW7QOEGY65jQh4AaABAg","the guy wants to create a published version of instagram","8","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_lF_M7zEX5HkqwHD6KB-DC2QALKO3cnsxYTZGvYd6RuG53O=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@madsisak","@madsisak","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxUEQ3VyotfCHDj34J4AaABAg","£43.000.000 net worth in 2019... GG boyo","2","Reply",""
"https://yt3.ggpht.com/vyXqPXCGPfRldKK5ScWjFku21rr22CleaOQFj0KbF7G8axz1jQd6cQsrcDVquMklz4Otebwy=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@agrosyntrop","@agrosyntrop","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugyo59VRoe8NmovdZZ54AaABAg&pp=0gcJCSIANpG00pGi","Somebody should sell mr Woodrow a shaving implement to coppice the hedge on his chin. I like the voice of the man tough. Very comforting.","4","Reply","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_k2u6y9tRJrjZNjmqnTcQld_H7IbTISUSQ8WkB8XoNGWOAz=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Brickcellent","@Brickcellent","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwYtSX-W-YFnggvjtB4AaABAg","-Duncan Bannatyne (probably)","13","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NOMNOMYUMYUMY","@NOMNOMYUMYUMY","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyoqPOOLNkxVbX7LLV4AaABAg","""Your going to do something no-one has done before"" So if it's unique it's too risky and if it's been done before it's too saturated! Can't go right can ya","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_knNSx3O_zzCsodydE07nuo5zVMHVWqnNrGLnlFj1C0tYg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dazsin","@dazsin","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxxFbgVWiuEloG0k8p4AaABAg&pp=0gcJCSIANpG00pGi","Title spoiler alert!!

Next you'll be titling video's ""Jenny doesn't invest"" and completely spoil it","38","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_kSAOfwmiRx6rX9BERo3_Wp4Kubs1U74b2tgl-is5OzC_E=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@everythingeverywhere-r1c","@everythingeverywhere-r1c","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugxa1kHtvRkb50HQsyJ4AaABAg","this guy looks like a vampire","7","Reply","1 reply"
"https://yt3.ggpht.com/HOr1JGJ90OlLRIfQN1ECYcCHK8sWQGFPd_beo8J-dOyH1X7dK01wxfIBAsew9tyRxa6DbkbO2Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TopsyTaiwo","@TopsyTaiwo","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw9m125ujiF0tA9BSt4AaABAg","Business still generating millions today","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_n4IZobl2ozIt6A9eUz2u-cG_NTez9xZmVvFkOFu20=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rhone81","@rhone81","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwEE5VopYKUYxs_BnZ4AaABAg","If his idea was to start a comic, Doug would have invested.","","Reply",""
"https://yt3.ggpht.com/7WKbVUzj4iCrjOc-YLZ_SkGwVz9aLALiRLzSuZFc2i2KzlA6INy7tpkqxWrG32LPP4SifxtB=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ElainaKendal","@ElainaKendal","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyB9jSiJM-bI5GMKgp4AaABAg","Its net worth is £220 million.","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mTkmlHyveNXU5dV7IkibKv9EFA-PuJ6DF5NBpObHEl5A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@calvinthedestroyer","@calvinthedestroyer","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw_ao5HCB4Ljk9Cpx94AaABAg","2024: Whats a magazine?","1","Reply","1 reply"
"https://yt3.ggpht.com/2gyt_rOS-j6p65xkXQIPjxn1fDB5StApfKpcFy1E8SNyjEFbq89r_N9Zjp98UaVJPZoOQ1UpyAw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@konza02","@konza02","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxEeWdM_KHm1g6xKRB4AaABAg","that jawline tho, dayum","8","Reply",""
"","https://www.youtube.com/@ASXInvestor","@ASXInvestor","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxckM4IQmlVeraxowN4AaABAg","Don't need to watch this to know it wasn't Jenny who invested","7","Reply",""
"","https://www.youtube.com/@mibrahim5215","@mibrahim5215","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwZRfY1FmSlqBnYGBl4AaABAg","Naguib Sawiris is an Egyptian business man , his net worth is about $5bn and his family total net worth is about $12bn , I heard his brother was buying a 50% stake in Aston Villa club with an American investor. Probably he can pass by Peter Jones without even seeing him .","","Reply",""
"","https://www.youtube.com/@frankrollins8171","@frankrollins8171","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwi7f-UZH2tZJ0Hik14AaABAg","He was 28 when this episode launched and in a few years he will be 50. Time flies","2","Reply","3 replies"
"","https://www.youtube.com/@StephenBatty","@StephenBatty","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxVkv_WUzQtaNcehYF4AaABAg","Ah yes magazines, they used to be made on parchment","1","Reply",""
"","https://www.youtube.com/@gievents","@gievents","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxirGJS0JvNK4cohQZ4AaABAg","Jenny: I'm in...and for that reason I'm out","6","Reply",""
"","https://www.youtube.com/@boneyarsebogman","@boneyarsebogman","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwtil4LMoDN9EVV5gF4AaABAg","Peter Jones was a director for 5 years. Interesting. He eventually resigned in 2010.","11","Reply","4 replies"
"","https://www.youtube.com/@BigWes95","@BigWes95","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzTTqvXVgUDyWD_Tld4AaABAg","Simon woodroffes sideburns disturb me","1","Reply",""
"","https://www.youtube.com/@shamanicrevolution2204","@shamanicrevolution2204","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzBXTG63Vd76CUBS6J4AaABAg","Fantastic pitch","","Reply",""
"","https://www.youtube.com/@jasperrowell4470","@jasperrowell4470","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxVYnfRDV2PVuDms_F4AaABAg","Hugh famously a good name for magazines","","Reply",""
"","https://www.youtube.com/@jimstevens1487","@jimstevens1487","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwFErlheYfL3vdjuG54AaABAg","Does anyone know if Doug Richard has invested in anything??.What is he there for.","2","Reply",""
"","https://www.youtube.com/@robmarrin6720","@robmarrin6720","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw7iWJP5HGJEC1OjIp4AaABAg","New scientist,, I'm not a scientist but I like reading it nonetheless ️","3","Reply",""
"","https://www.youtube.com/@flappospammo","@flappospammo","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzM5HKtS7Xs5TzbCeF4AaABAg","Now it's redundant thanks to the internet , nice one","","Reply",""
"","https://www.youtube.com/@carlosdeno","@carlosdeno","3 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzcRX9FcxoLvDf0mQt4AaABAg","One thing for sure, Woodroffe and his sideburns won’t feature in Wonderland. His comment of investors who are fools, is now legendary over dinner around the world.","","Reply",""
"https://yt3.ggpht.com/L5KaOFGhU9f5waoHv70XLAvZhVr64BV6y9mLaR0Fpwt9LUCiw-blYvz6Qieh0O2q-sx6_EQr=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ASXInvestor","@ASXInvestor","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxckM4IQmlVeraxowN4AaABAg","Don't need to watch this to know it wasn't Jenny who invested","7","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_nLxyVH4voKjiyXUuqahVzcDSSU2nAgEPBIUiGU0Qo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mibrahim5215","@mibrahim5215","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwZRfY1FmSlqBnYGBl4AaABAg","Naguib Sawiris is an Egyptian business man , his net worth is about $5bn and his family total net worth is about $12bn , I heard his brother was buying a 50% stake in Aston Villa club with an American investor. Probably he can pass by Peter Jones without even seeing him .","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lxU5HC-RiviwlQRC3C171C-Bgitt8syzFv0dxYVVk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@frankrollins8171","@frankrollins8171","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwi7f-UZH2tZJ0Hik14AaABAg","He was 28 when this episode launched and in a few years he will be 50. Time flies","2","Reply","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_l5NddyEeoP3McHcOE-3p4oeL8pnszBwM51AL0uPcGFulu6=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@StephenBatty","@StephenBatty","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxVkv_WUzQtaNcehYF4AaABAg","Ah yes magazines, they used to be made on parchment","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_n9QJa__wTlStT23-OHiaKrzXezqBiJaOIlRIjiMwh3tSU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gievents","@gievents","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxirGJS0JvNK4cohQZ4AaABAg","Jenny: I'm in...and for that reason I'm out","6","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_kHT46dSXLg2iatKV6FSIypLgvey_90OZPaNMyJ-M8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@boneyarsebogman","@boneyarsebogman","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwtil4LMoDN9EVV5gF4AaABAg","Peter Jones was a director for 5 years. Interesting. He eventually resigned in 2010.","11","Reply","4 replies"
"https://yt3.ggpht.com/ytc/AIdro_nSNiYSvPvCCpOaA3XQDR5Z1JbETTCUrC0epju2BYRcUAhWBpYB6ETxcv4epfmtCNjofw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BigWes95","@BigWes95","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzTTqvXVgUDyWD_Tld4AaABAg","Simon woodroffes sideburns disturb me","1","Reply",""
