"yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","style-scope src"
"https://www.youtube.com/@Buz-Lunch-Punx","@Buz-Lunch-Punx","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyLuji1fZxmUdMDbod4AaABAg","I live in Madagascar. Can Rocky ship me one of his egg and mayonnaise pies?","",""
"https://www.youtube.com/@ZESPI_","@ZESPI_","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzgIxfWbfHVt1AyqkZ4AaABAg","Such a shame, I so wanted jenny to invest then build a pie island and have a little pie family, while living out the days eating cream egg & custard, creating the new product coconuts but with a pie topping","1",""
"https://www.youtube.com/@salsabil44","@salsabil44","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyx-uJtR_Blx2d0ReB4AaABAg","I wish he would sell them here in Germany. Germans don´t even know what a pie is! And I miss them so much...","",""
"https://www.youtube.com/@TheCuggsmeister","@TheCuggsmeister","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz3wqepgsDQtnRY0914AaABAg","59 going on 80","2",""
"https://www.youtube.com/@willl0014","@willl0014","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxwjOlP0NqRaMNGvVx4AaABAg","@ i know Jenny is not going to invest.. Just stop it Jenny. We all know","",""
"https://www.youtube.com/@PCallahanPhilly","@PCallahanPhilly","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz4y2rB9vJwV7rqxWt4AaABAg","They shouldn’t keep eating the samples after they refuse to invest. That’s a bit rude.","",""
"https://www.youtube.com/@TheOnly1JLDN","@TheOnly1JLDN","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgygFtytkua5LAC2Wa14AaABAg","I swear every guy named rocky is a character.","3",""
"https://www.youtube.com/@hafiznaveed306","@hafiznaveed306","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzqC9ro-rV-D-pn5SN4AaABAg","Wish you all the BEST ROCKY.","2","https://yt3.ggpht.com/ytc/AIdro_khYgDgUxbgVpHXzUpUmNkqcgF3VfBPp6qohJQFsgpzEw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@matt5347","@matt5347","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwtEY-cdG7aYSq7ivN4AaABAg","how rude","","https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@jordanireland6298","@jordanireland6298","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxJc_MQeEbXBEC4kbZ4AaABAg","What an absolute legend","2","https://yt3.ggpht.com/ytc/AIdro_mzbA4op99tBUgFK8SuIsbMBhqBWH7U3guFnbwP47o=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@leob9105","@leob9105","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxEOpcCChUX7fmCgL14AaABAg","As as i saw he was northern i knew Jenny would pipe up with some fellow northerner dribble. Why do northerners do this? Not once have i heard a southerner do a similar thing. Hardly matters where youre born Jenny.","15","https://yt3.ggpht.com/ytc/AIdro_nklx1G_mVDIkkOdYN6j74hU1M7Ga7VfmfxfDzgd6g=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@xIronBeastx","@xIronBeastx","3 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwRwwSubxe6NQLMnyt4AaABAg","I'm sorry is that supposed to be a good thing?","","https://yt3.ggpht.com/4rwZWRdHK1doEYIo7OyRly7k4WVG_1zsFxBLIUQQfzrlCBHXI-Ye3lVrU55wliciNRhJcB-YEA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ColonelJGHyde","@ColonelJGHyde","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwPj5BbXtkY3f2Y0rp4AaABAg","Ave got Curry Pies!!! exclaimed Rocky. 
Camera immediately clips to Tej Lalvani smirking.","","https://yt3.ggpht.com/ytc/AIdro_mBsCRJ_qihmVsmz1OlCcMFMvLsjPgB_NND5AFyZJoegbg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Buz-Lunch-Punx","@Buz-Lunch-Punx","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyLuji1fZxmUdMDbod4AaABAg","I live in Madagascar. Can Rocky ship me one of his egg and mayonnaise pies?","","https://yt3.ggpht.com/RxBbLO0O76jyHoULTvys81vX0zaHUx1C5iPf8kf7mnT3y6yRseMFY9DffrcUCgqLAOIGuTCQww=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ZESPI_","@ZESPI_","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzgIxfWbfHVt1AyqkZ4AaABAg","Such a shame, I so wanted jenny to invest then build a pie island and have a little pie family, while living out the days eating cream egg & custard, creating the new product coconuts but with a pie topping","1","https://yt3.ggpht.com/oLIxeORaFdbovXr3vWIsSH7SWlKZOiR_JaBnGkW8KDojLoXuMbwmrTV1LEG1T-G9B1GLGuBM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@salsabil44","@salsabil44","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyx-uJtR_Blx2d0ReB4AaABAg","I wish he would sell them here in Germany. Germans don´t even know what a pie is! And I miss them so much...","","https://yt3.ggpht.com/ytc/AIdro_lq6fWGm0mOVa83ixuRw-CBt44PXmLUaOM9cxZJGJU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@TheCuggsmeister","@TheCuggsmeister","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz3wqepgsDQtnRY0914AaABAg","59 going on 80","2","https://yt3.ggpht.com/E5OvrgKaY5Up_DnJkHG9wiHy_N9WaSthDB0qhcvhPOQHG2JWfHIRdLHORGq3UJffGGlkllDBHw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@willl0014","@willl0014","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxwjOlP0NqRaMNGvVx4AaABAg","@ i know Jenny is not going to invest.. Just stop it Jenny. We all know","","https://yt3.ggpht.com/ytc/AIdro_mpO6sNN0tW7XlGu5dgLhAlJxtWKa02fUmbIgHPzxAa4w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@PCallahanPhilly","@PCallahanPhilly","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz4y2rB9vJwV7rqxWt4AaABAg","They shouldn’t keep eating the samples after they refuse to invest. That’s a bit rude.","","https://yt3.ggpht.com/ytc/AIdro_n8Fnmo7qPpo86ijYP_LRZyYZFKWnT0hdzhOl0W9n8=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@TheOnly1JLDN","@TheOnly1JLDN","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgygFtytkua5LAC2Wa14AaABAg","I swear every guy named rocky is a character.","3","https://yt3.ggpht.com/pU7qaG1B3Yfsahm0EGTg_FJAQaj6oF1ysWydTIq_KO6rqFjHoEE-jjW_MQ8CMwJ2mv4HsxOwUQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Fush1234","@Fush1234","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwuoLkK_rwEMZwMivF4AaABAg","I’m a high energy person. Look at my physique.  Yup","3","https://yt3.ggpht.com/ytc/AIdro_mEZHvwRV0keWlWe2UghE8cXAaBJ4oGZBpTbw3Y2PtF4KjhE3lNuL5IOut58OWZDL5bag=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@trishstevenson3022","@trishstevenson3022","10 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugzx2igDlHZrfvAVjX14AaABAg","You should ask how young are you Peter","","https://yt3.ggpht.com/ytc/AIdro_mEmzOd1sYdh7-3_r1ulmGiSdUa3fO3WaJkCQBoQqQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@TheBenzer9","@TheBenzer9","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzSW-CcCx8vPuNkcJp4AaABAg&pp=0gcJCSIANpG00pGi","Maybe some of the male dragons would like to sample some of the pies the female dragons have??","","https://yt3.ggpht.com/ytc/AIdro_mPtP6H-cMuphMIdS6kmzfxyb5bC8lsJhvBsl8U4oI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@nicklager1666","@nicklager1666","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwmMwQBuNigm-HxXCV4AaABAg","Touker has his office space in London full of Yorkshire pie makers therefore he is out.","6","https://yt3.ggpht.com/ytc/AIdro_l8P1mkibTt3fS1wK4YRK5KhDC6YSB3-57pkcPcyDpGJxE=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@GorlWorldComments","@GorlWorldComments","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwRZGltT-jl5KqgFxB4AaABAg","Rocky I LOVE YOU, IM IN.....","","https://yt3.ggpht.com/Tq6J8E6t2yOhIe0DTtC8hTUBuK87t6bY5TvWqsOUbClHFVIe37twZdd-tvyuzmMS_S8X_q2iDw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Noelhall88","@Noelhall88","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwM1vHgOpf5OyZawxV4AaABAg","Those pies look delicious for real though","3","https://yt3.ggpht.com/ytc/AIdro_l4B4Et88vx1Nh-zoDUEExgQBXEzbfzBCApObVOvXyroAdDDlnOOH5OFkBTiMvJuqH4ng=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Spagbol4T","@Spagbol4T","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyhwKWifi780ywDUhh4AaABAg","Jenny loves to tell people she’s a northerner, starting to think she’s actually a southerner","13","https://yt3.ggpht.com/vcSzegnyDDd7no1oqYn-Od_PKW3QmhnZ1Ifp2auMJZYuKYpgU9qtYcUCjflrjUTnRyh7XQeQjvk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Badassmon360","@Badassmon360","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxngm6pdpdfzqqo8AV4AaABAg","Lol","","https://yt3.ggpht.com/ytc/AIdro_n8LDO3PH9faWKZHggy96XTivTcopx9IY3a_dOO6o28djc=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@aleddavies770","@aleddavies770","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxb9XCljluT9f9uCux4AaABAg","Pure British. Love it","3",""
"https://www.youtube.com/@manimew","@manimew","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxxas7AZlercZx1lgV4AaABAg","That was a great effort by the young old man. However i hope that even if on the show, investors declined, they did something in private for this passionate man. And the help could be monetary, moral support, use their own clout and network and also their own people to create some great videos as suggested by a dragon. I understand dragons compulsions on the show, in private they have none. They have massive amounts of cash, goodwill, clout which they can spend on such people who strive to preserve the culture and tradition. Afterall money is not all you want in life. You also want a mental satisfaction of helping somebody to achieve his or her dream. Preserving traditions, culture is not business. I hope dragons did something in private for such people, if not they should......","",""
"https://www.youtube.com/@762mm7","@762mm7","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzcL3TTJefUL9do9SJ4AaABAg","Jenny's de facto response: I'm out

Jenny's de facto response to northerners: I'm northern and I'm out","2",""
"https://www.youtube.com/@watchtellyinuk","@watchtellyinuk","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxknIYmGwPvnKKjewd4AaABAg","I would have invested in him if only to disprove you never invest based on emotions?  ""Mi"" Mum was a northerner ...","",""
"https://www.youtube.com/@ianoian1","@ianoian1","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwkqIi7rG1ZIH03bUZ4AaABAg&pp=0gcJCSIANpG00pGi","The Pied Piper from Yorkshire!!","2",""
"https://www.youtube.com/@madala9324","@madala9324","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz3i2uE9uMU4dLwaFd4AaABAg","All the very best young man !  Your a true example to us all","1",""
"https://www.youtube.com/@getin3949","@getin3949","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz31jYeTw_oZPnmM2J4AaABAg&pp=0gcJCSIANpG00pGi","GREAT advice Jenny, none of the other dragons offered much. I think she's right on the money with her comment about having his kids video tape him and put it on line.","23",""
"https://www.youtube.com/@terranceparsons5185","@terranceparsons5185","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxLEo3Si_uTULcJFEF4AaABAg","This is a wind up isnt it.  Yorkshireman with rhotacism pitching a pie company.  ""What goes inta them pies reflects my name"".  Try this meat and Arkright pie.","",""
"https://www.youtube.com/@smallie210","@smallie210","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwJnkecbU6bt9MlQ7x4AaABAg&pp=0gcJCSIANpG00pGi","He's only 59, I think that acting old was an act to make the dragons endear to him and invest.","35",""
"https://www.youtube.com/@leebotticelli9832","@leebotticelli9832","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwjCRntjfRS7lDpc_l4AaABAg","Where does this accent came from?","",""
"https://www.youtube.com/@navs485","@navs485","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwfC-MJirYWcH7lWMh4AaABAg","Am I the only one who turned on the subtitlles?","",""
"https://www.youtube.com/@HisokaXKuroro1","@HisokaXKuroro1","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyzVdnXsr9xVRCrO8B4AaABAg","De Niro making pies...ok","",""
"https://www.youtube.com/@manimew","@manimew","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxxas7AZlercZx1lgV4AaABAg","That was a great effort by the young old man. However i hope that even if on the show, investors declined, they did something in private for this passionate man. And the help could be monetary, moral support, use their own clout and network and also their own people to create some great videos as suggested by a dragon. I understand dragons compulsions on the show, in private they have none. They have massive amounts of cash, goodwill, clout which they can spend on such people who strive to preserve the culture and tradition. Afterall money is not all you want in life. You also want a mental satisfaction of helping somebody to achieve his or her dream. Preserving traditions, culture is not business. I hope dragons did something in private for such people, if not they should......","","https://yt3.ggpht.com/ytc/AIdro_mM56QxcoxPnHGk2gDb4lS_TfiPKxFBnXwTVtqbzWQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@762mm7","@762mm7","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzcL3TTJefUL9do9SJ4AaABAg","Jenny's de facto response: I'm out

Jenny's de facto response to northerners: I'm northern and I'm out","2","https://yt3.ggpht.com/ytc/AIdro_m5P0U3j7Nrt56Xh8zn6eZJWiFGV4pTBxEGwIyk550=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@watchtellyinuk","@watchtellyinuk","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxknIYmGwPvnKKjewd4AaABAg","I would have invested in him if only to disprove you never invest based on emotions?  ""Mi"" Mum was a northerner ...","","https://yt3.ggpht.com/ytc/AIdro_l-WPruEngifbfolAJ9ooMYouWRIljSLSUdcbFXhpBKLR2w067aQRcH7LDc0zzrTdX9yg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ianoian1","@ianoian1","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwkqIi7rG1ZIH03bUZ4AaABAg&pp=0gcJCSIANpG00pGi","The Pied Piper from Yorkshire!!","2","https://yt3.ggpht.com/ytc/AIdro_kQNxG_vted8zcpzMUUZrcx_fDrw59BKoeK6mVs5iapJic=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@madala9324","@madala9324","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz3i2uE9uMU4dLwaFd4AaABAg","All the very best young man !  Your a true example to us all","1","https://yt3.ggpht.com/ytc/AIdro_kexSU46w6cYLAw7n2skj-kjy6uv4tRLz7Q3K1rsh5kWb6z0DWyfRdUElppkPxsBgt36Q=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@getin3949","@getin3949","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz31jYeTw_oZPnmM2J4AaABAg&pp=0gcJCSIANpG00pGi","GREAT advice Jenny, none of the other dragons offered much. I think she's right on the money with her comment about having his kids video tape him and put it on line.","23","https://yt3.ggpht.com/ytc/AIdro_km_WNF63_TwOOObrqToXEm-hKQx6k4tj693AwujDsdqA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@terranceparsons5185","@terranceparsons5185","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxLEo3Si_uTULcJFEF4AaABAg","This is a wind up isnt it.  Yorkshireman with rhotacism pitching a pie company.  ""What goes inta them pies reflects my name"".  Try this meat and Arkright pie.","","https://yt3.ggpht.com/ytc/AIdro_mDDMnP7LfmwZOQMMzCwuBHSOUT-7yVo1wtrzSkE6c=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@leebotticelli9832","@leebotticelli9832","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwjCRntjfRS7lDpc_l4AaABAg","Where does this accent came from?","","https://yt3.ggpht.com/ytc/AIdro_mAqPc99t9VGDK7F0Vm1qEKhhatZ8p8gHmCKKZagS1dkbY=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@navs485","@navs485","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwfC-MJirYWcH7lWMh4AaABAg","Am I the only one who turned on the subtitlles?","","https://yt3.ggpht.com/ytc/AIdro_lJuEz9683mu3ZQD0eETjPC_e04cGkSUjOUh6KJuno=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@HisokaXKuroro1","@HisokaXKuroro1","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyzVdnXsr9xVRCrO8B4AaABAg","De Niro making pies...ok","","https://yt3.ggpht.com/ytc/AIdro_kySmBxKcZ3sqjlqGvOIsjpmUd-3C8GlQve0VJE-C7nIPs=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MADMAX7330","@MADMAX7330","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwkc4syqX-LSidy7St4AaABAg","While loved Rocky's genuineness and the honest advise from the dragons, I'm enjoying the comments here more","6","https://yt3.ggpht.com/ytc/AIdro_nVyr0kRlecJXiUi85okswMyvwP-Ohs4Js0CTkKjIBQiys=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@free2player553","@free2player553","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy_eAcm1zjgrT0eItN4AaABAg","Jenny: When I taste these pies, I can remember my childhood, when my mother would make the most amazing pies and I'd be lusting for them. This is going to do amazing, in fact, it will make hundreds. No, mullions. And for that reason, I'm out.","","https://yt3.ggpht.com/LftFqER07taId6JO6hYJGR_K3JlQullPZQKRMKep9lvN-IF2KPJQYq5ye4lr4UimCP5Qh5uG=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MrLinder","@MrLinder","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw8UnEibze102JsFcJ4AaABAg","What kind of dialect does he have?","","https://yt3.ggpht.com/ytc/AIdro_mOMdPHRmm1Ov96PG_ba9FDhqgtDQsunKzqxlAsKoU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@CynicalScientist261","@CynicalScientist261","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxUcNLp7CuwWcMK3bp4AaABAg","YORKSHIRE!!!","3","https://yt3.ggpht.com/rsTq3yaa4bFJ9chMvnrLzOS_-hIDA-vdAbHdBtroH19864OKBp0ahF4ko6MvwvM9oeydwIyc=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Asif-kh-n9r","@Asif-kh-n9r","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugzdi8Kunth8N7wraUJ4AaABAg&pp=0gcJCSIANpG00pGi","His hopes for investment ended at","4","https://yt3.ggpht.com/ytc/AIdro_n9Z0yaL7n2z9I7gPiiLqsXyuVdP8qP9b4pqe9oP0QnZ_I=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@animallover5182","@animallover5182","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyoU9PeEjN3T_e6P_R4AaABAg","","1",""
"https://www.youtube.com/@ShopSongs","@ShopSongs","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxb3xWnhRIJDkPLUzN4AaABAg","What a wholesome episode","1",""
"https://www.youtube.com/@t60njw","@t60njw","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxGeuPn2GmxiBnXTTN4AaABAg","A North based dietary requirement.
Really?? Is that true?","",""
"https://www.youtube.com/@TheMissKizmet","@TheMissKizmet","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxLmdnLsP-zWXaa4gR4AaABAg","“AsEYEenJOYmecKHENUM”  Love this cracking chap!","1",""
"https://www.youtube.com/@daddydiy9008","@daddydiy9008","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwG56asOh9ZS7CVUaJ4AaABAg","Does he have a YouTube channel? I’d check it out.","",""
"https://www.youtube.com/@edthelasttribe9580","@edthelasttribe9580","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxeKCizOf-95zeBY5h4AaABAg","Omg , that’s beautiful work and passion on them , who wouldn’t love to see this lovely pies  inside a supermarket?","4",""
"https://www.youtube.com/@MrSuchasoorma","@MrSuchasoorma","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxSGk4NJmfQK0AGb8F4AaABAg","Just in time for lunch","1",""
"https://www.youtube.com/@SAVITAR0607","@SAVITAR0607","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgysiDWEGhezCLHgQh14AaABAg","Jenny likes anything that's free mate.","",""
"https://www.youtube.com/@KENDYKICKSLONDON","@KENDYKICKSLONDON","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy4wlH-up_ElKvKbJV4AaABAg","What a great passion for business, seeing you at your age you still striving to do business it really gave me more hope of not giving up","",""
"https://www.youtube.com/@RugoGaming","@RugoGaming","3 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxYz-3U4napTqsi8vV4AaABAg","59? I call BS","",""
"https://www.youtube.com/@anjummughal9058","@anjummughal9058","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwwmin5ZgEO8pXpYiV4AaABAg","Blimey, 59. I thought he was about 80 myself. Hence why Peter Jones asked that question. They don't want to invest in the elderly for the fear of losing their money.","22",""
"https://www.youtube.com/@skinnymac2411","@skinnymac2411","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwaWA_dwvQ1cWMmj-Z4AaABAg","Touker’s suprised Pikachu face","22",""
"https://www.youtube.com/@richierich4810","@richierich4810","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx3RBz_LI0hzPJbj214AaABAg","Jenny:   mm this tastes lovely whats in it, 
Rocky:  er that's my seaman pie Jenny..
Jenny:   I'm out.","15",""
"https://www.youtube.com/@thealien_ali3382","@thealien_ali3382","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyFc18IIpRG43sbKQN4AaABAg","Supermarkets like to squeeze margins and I don't want to go down that route, yet he says he wants his pies to no 1 and sell world wide","1",""
"https://www.youtube.com/@aaronlomax6102","@aaronlomax6102","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxnkIcafzOXQAbCpmJ4AaABAg","And I bet you get a dollop of delicious mouth foam in every pie!","3",""
"https://www.youtube.com/@animallover5182","@animallover5182","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyoU9PeEjN3T_e6P_R4AaABAg","","1",""
"https://www.youtube.com/@ShopSongs","@ShopSongs","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxb3xWnhRIJDkPLUzN4AaABAg","What a wholesome episode","1","https://yt3.ggpht.com/H87yZj68BfdJo3BYnnL4NQ7He2WNDzEfNPBr4brchbd8RhpFrThCSZwunPZY9gfTbWGz4WytUQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@t60njw","@t60njw","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxGeuPn2GmxiBnXTTN4AaABAg","A North based dietary requirement.
Really?? Is that true?","","https://yt3.ggpht.com/aPgFW2yjjkyajuZ6IEYN7r-YPS0nJIfvDfHPel0dL6TQvfe-Fir-eXmw2PnJY_b0hWI9DMj9Ow=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@TheMissKizmet","@TheMissKizmet","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxLmdnLsP-zWXaa4gR4AaABAg","“AsEYEenJOYmecKHENUM”  Love this cracking chap!","1","https://yt3.ggpht.com/ytc/AIdro_lvxAyjWu66X4Ob0zGqNDueTTh8NPA2NCJFR-IY35STp2g=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@daddydiy9008","@daddydiy9008","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwG56asOh9ZS7CVUaJ4AaABAg","Does he have a YouTube channel? I’d check it out.","","https://yt3.ggpht.com/ytc/AIdro_ntZZRLKPku6OYjw0N7X4wzw2fXwlSAR0GsPfjzqQU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@edthelasttribe9580","@edthelasttribe9580","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxeKCizOf-95zeBY5h4AaABAg","Omg , that’s beautiful work and passion on them , who wouldn’t love to see this lovely pies  inside a supermarket?","4","https://yt3.ggpht.com/ytc/AIdro_kTC_PdUcvvjCLVBQwjDv6SPz9I3QFoAPWBnYnQJqN7pGs=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MrSuchasoorma","@MrSuchasoorma","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxSGk4NJmfQK0AGb8F4AaABAg","Just in time for lunch","1","https://yt3.ggpht.com/ytc/AIdro_l1g7vz6c5TYVuZK9felf9g2Rs0Kq7CXGw4vFwRcuE=s88-c-k-c0x00ffffff-no-rj"
