"style-scope src","style-scope","yt-simple-endpoint href","Account name","yt-simple-endpoint href 3","yt-core-attributed-string","style-scope 3"
"https://yt3.ggpht.com/ytc/AIdro_mWKCQErEF5_ad1fGvSpKQcB--MAjKCvgbsqYEx0l4=s88-c-k-c0x00ffffff-no-rj","@OperaJH","https://www.youtube.com/@OperaJH","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwR42Lg0xrnivT72rd4AaABAg","Don’t hotel rooms have the a-lock or something close to it?","1"
"https://yt3.ggpht.com/ytc/AIdro_laCWBJPh7W2x52jg94FWUM5d0VNksJ_cPgIG1F_lk=s88-c-k-c0x00ffffff-no-rj","@tonygreen4896","https://www.youtube.com/@tonygreen4896","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwSFec4Lww88y2U66Z4AaABAg","The best part is when he admits you can’t lock it when you go out.","4"
"https://yt3.ggpht.com/ytc/AIdro_ljq4lD4HOoCcqcr4x7DjB-VDN9lzq4LJAv8IaP4zG3zw=s88-c-k-c0x00ffffff-no-rj","@FrowningIke","https://www.youtube.com/@FrowningIke","5 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwPbHkv57pZmRb26nF4AaABAg","Looked like the door equivalent of clipping a playing card to bicycle spokes.",""
"https://yt3.ggpht.com/ytc/AIdro_kNh9nX_AnL8xyiW2L0bpYJqzkYrfepqY4v-lkehFE=s88-c-k-c0x00ffffff-no-rj","@hamzaraza52","https://www.youtube.com/@hamzaraza52","4 years ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw2fnUdeAGZa_iLJVV4AaABAg","It's to stop burglars with keys
2 seconds later
So If the burglar has keys he can get in easily","9"
"https://yt3.ggpht.com/ytc/AIdro_n0K5qREavvoHRoN2lQbyDUCi_IeK4AdB-97kdP3xE=s88-c-k-c0x00ffffff-no-rj","@rorus9530","https://www.youtube.com/@rorus9530","11 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyYgH0K94RLIz5WFtJ4AaABAg","So that's what Nigel from Eastenders has been doing all these years.","1"
"https://yt3.ggpht.com/_kN9gNzGcPk44E83pMgv4Fikwt_nYJR9EOoc46OHHySvrTaRgMugpoQiPYXS6AwMEGq_A9V1FQ=s88-c-k-c0x00ffffff-no-rj","@James_Thompson_BT","https://www.youtube.com/@James_Thompson_BT","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxLWU2XkS6ZZ8lHvyh4AaABAg","These would be good on a fridge or cupboard door","16"
"https://yt3.ggpht.com/_wrDXyGYgs6JVlrbjf3H4u8-2aAYOwSDW8ylHPqNoGaIfhgcsrq6Af2q1D_UGOWOks4J59BlMHk=s88-c-k-c0x00ffffff-no-rj","@Barboron","https://www.youtube.com/@Barboron","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzBMKqMuHu9WvFPFOl4AaABAg","The bolts are only as strong as the two screws
Brings in a test piece supported by only 1 screw","2"
"https://yt3.ggpht.com/ytc/AIdro_lnwoexQ97z6Vu56-ROKrpfh7xAvVQSevisCW8v-R4=s88-c-k-c0x00ffffff-no-rj","@Technicallyimright","https://www.youtube.com/@Technicallyimright","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxEg9GrmyUbyxVmz7d4AaABAg","Damn those pesky thieves and their keys to my front door.","5"
"","@flockofwolves","https://www.youtube.com/@flockofwolves","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzmYCwU2-3smmKDDwp4AaABAg","You could say his whole pitch hinged on that door..","1"
"","@Sarge92","https://www.youtube.com/@Sarge92","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxaWmrYAHC9JrCcm3l4AaABAg","A frames are strong under compression

and the A frame on that isnt even pointing in the right direction it has no support in the direction of force infact if it was a real aframe you could push it over 

and look wouldnt you know it when given a sheer force it essentially bent out the way and the mighty a frame fell over","3"
"","@salafz8873","https://www.youtube.com/@salafz8873","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxNclTokr2-X0Lz4AR4AaABAg","What is that! A door for ANTS!","1"
"","@zwarst","https://www.youtube.com/@zwarst","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxLx6fBxhSXBL9olM14AaABAg&pp=0gcJCSIANpG00pGi","Thats only with one screw, you should see it all three in,,","3"
"","@tombartram6842","https://www.youtube.com/@tombartram6842","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyYBsgg7OL-UVqaUHh4AaABAg","90s not 90's  God that bugs me TOO much.","1"
"","@tazernuts5930","https://www.youtube.com/@tazernuts5930","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzF9i3-QN72WbJs-8h4AaABAg","Love to have seen Peters face if the guy took his note pad and pens and jumped up n down on them","13"
"","@chris1988parrot","https://www.youtube.com/@chris1988parrot","9 days ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwPsk-z6eBaveUsK6p4AaABAg","why on earth give 26000 locks to someone without payment",""
"","@lullylew9083","https://www.youtube.com/@lullylew9083","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgymnB98UwgfaDbNocZ4AaABAg","If only the dragons knew just how easy it easy to pick any lock. Yes any lock.","6"
"","@Drayfitt","https://www.youtube.com/@Drayfitt","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzcZ-4GM2QbZsPRd-94AaABAg","This can be defeated by a strip of metal in between the door and the frame lifted up.","1"
"","@BodyOpt","https://www.youtube.com/@BodyOpt","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyUblLHTrb8HCfUxpZ4AaABAg","Peter uses that same Southern Kung Fu palm
Strike when an entrepreneur doesn’t even get him his original investment back.","4"
"","@michaelwiesinger2643","https://www.youtube.com/@michaelwiesinger2643","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyRnquOydu6w616kl54AaABAg","Duncan‘s face after Peter punches through the door is meme worthy","1"
"","@darrenmaguire9023","https://www.youtube.com/@darrenmaguire9023","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugzwo-xPiG78jNBO0Lp4AaABAg","The dragons look so much younger here","7"
"","@crs1097","https://www.youtube.com/@crs1097","6 months ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxlZlbTZPdVLnSge_B4AaABAg","Peter Jones went full Hulk smash on that door","2"
"","@boltywolty123","https://www.youtube.com/@boltywolty123","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxeLHj_ax-vMtChGNp4AaABAg&pp=0gcJCSIANpG00pGi","Richard era was the best","10"
"","@deeestatus3825","https://www.youtube.com/@deeestatus3825","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz7nBPdGiaVk9mzl7J4AaABAg","Richard had the best hair on d.d. history","2"
"https://yt3.ggpht.com/BMnmfwWLGlIg4QxfvAXSIaPmqaxP2r0TP5JtfbzHWBZMz2WHdAiAdLCl3AXwdrehdOWiLDY3_Dg=s88-c-k-c0x00ffffff-no-rj","@flockofwolves","https://www.youtube.com/@flockofwolves","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzmYCwU2-3smmKDDwp4AaABAg","You could say his whole pitch hinged on that door..","1"
"https://yt3.ggpht.com/ytc/AIdro_lGAWumB81sNxvACr7ZbQsRqX2nqxQOyTMubN_kOzU=s88-c-k-c0x00ffffff-no-rj","@Sarge92","https://www.youtube.com/@Sarge92","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxaWmrYAHC9JrCcm3l4AaABAg","A frames are strong under compression

and the A frame on that isnt even pointing in the right direction it has no support in the direction of force infact if it was a real aframe you could push it over 

and look wouldnt you know it when given a sheer force it essentially bent out the way and the mighty a frame fell over","3"
"https://yt3.ggpht.com/ytc/AIdro_mPaJScJdJB6X47JQjqG0CG-y_fdwInm348yqGFEyM=s88-c-k-c0x00ffffff-no-rj","@salafz8873","https://www.youtube.com/@salafz8873","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxNclTokr2-X0Lz4AR4AaABAg","What is that! A door for ANTS!","1"
"https://yt3.ggpht.com/ytc/AIdro_m97ZZ9J31dChTp0-6KhRy7H4Q3B0m-eMVvzw9F4Nmkig=s88-c-k-c0x00ffffff-no-rj","@zwarst","https://www.youtube.com/@zwarst","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxLx6fBxhSXBL9olM14AaABAg&pp=0gcJCSIANpG00pGi","Thats only with one screw, you should see it all three in,,","3"
"https://yt3.ggpht.com/ytc/AIdro_nkeLEyQVE9eP_Zl39qyILOe_1bK79s2W1dPQoZPEAOn27ARx6J8iE6lAC3nP1j69NoUA=s88-c-k-c0x00ffffff-no-rj","@tombartram6842","https://www.youtube.com/@tombartram6842","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyYBsgg7OL-UVqaUHh4AaABAg","90s not 90's  God that bugs me TOO much.","1"
"https://yt3.ggpht.com/ytc/AIdro_kLuGxZhkm02_L0xA0hp_PynvCKTcuSwCO-dVDl7BQ=s88-c-k-c0x00ffffff-no-rj","@tazernuts5930","https://www.youtube.com/@tazernuts5930","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzF9i3-QN72WbJs-8h4AaABAg","Love to have seen Peters face if the guy took his note pad and pens and jumped up n down on them","13"
"https://yt3.ggpht.com/ytc/AIdro_nb3VezN7MzT_7FKtzv4E4kHkUN6Y3xRud-AhuR2qEO6Um7lPzPQnEZK0uYnh5C3usuJw=s88-c-k-c0x00ffffff-no-rj","@chris1988parrot","https://www.youtube.com/@chris1988parrot","9 days ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwPsk-z6eBaveUsK6p4AaABAg","why on earth give 26000 locks to someone without payment",""
"https://yt3.ggpht.com/ytc/AIdro_nj81W3PaZI5pIuQgXh3PkSy0KMVwEU0hjybLldNKIIqg=s88-c-k-c0x00ffffff-no-rj","@lullylew9083","https://www.youtube.com/@lullylew9083","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgymnB98UwgfaDbNocZ4AaABAg","If only the dragons knew just how easy it easy to pick any lock. Yes any lock.","6"
"https://yt3.ggpht.com/K6d6KyfIs2Kih0-OVEyZ1qO3p_eZIqsFxcOxp4pEe7gYDd-UloQCmxV-Qq6LAtxy74QDgqyyuGo=s88-c-k-c0x00ffffff-no-rj","@Drayfitt","https://www.youtube.com/@Drayfitt","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzcZ-4GM2QbZsPRd-94AaABAg","This can be defeated by a strip of metal in between the door and the frame lifted up.","1"
"https://yt3.ggpht.com/ytc/AIdro_lFpkuagi2OQdeokY4cT_StPEVfHzdGFTfqu-A-a3OGMA=s88-c-k-c0x00ffffff-no-rj","@BodyOpt","https://www.youtube.com/@BodyOpt","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyUblLHTrb8HCfUxpZ4AaABAg","Peter uses that same Southern Kung Fu palm
Strike when an entrepreneur doesn’t even get him his original investment back.","4"
"https://yt3.ggpht.com/ytc/AIdro_kRYuu9GyPyShtZKT5VdlwQnP2-OyfMvEeCL2KlG7c=s88-c-k-c0x00ffffff-no-rj","@michaelwiesinger2643","https://www.youtube.com/@michaelwiesinger2643","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyRnquOydu6w616kl54AaABAg","Duncan‘s face after Peter punches through the door is meme worthy","1"
"https://yt3.ggpht.com/ytc/AIdro_mQEHeFdit8DCqFxmJdNxieUdmln03KSeGvb-KPkxKUOaJ1ItZl4CLGlAugfCE-iXUMWg=s88-c-k-c0x00ffffff-no-rj","@darrenmaguire9023","https://www.youtube.com/@darrenmaguire9023","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugzwo-xPiG78jNBO0Lp4AaABAg","The dragons look so much younger here","7"
"https://yt3.ggpht.com/XS74R-_f1hWeYkJobHvnW9aGyqFEGTjfWWoj9359N-O_n-1d0qptrORIKYh4Yan8r0PlsTJy=s88-c-k-c0x00ffffff-no-rj","@crs1097","https://www.youtube.com/@crs1097","6 months ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxlZlbTZPdVLnSge_B4AaABAg","Peter Jones went full Hulk smash on that door","2"
"https://yt3.ggpht.com/nHs7HXak1sP5jdf7diOtMuOzl-6uicqa12D3rfBu377bu0LbPMOviI83SJqaY8qE0ZHalhxc=s88-c-k-c0x00ffffff-no-rj","@boltywolty123","https://www.youtube.com/@boltywolty123","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxeLHj_ax-vMtChGNp4AaABAg&pp=0gcJCSIANpG00pGi","Richard era was the best","10"
"https://yt3.ggpht.com/ytc/AIdro_kR1fLu2aJfivKMtEteqx1WSIe4PNaaQ6-8MW7YTUE=s88-c-k-c0x00ffffff-no-rj","@deeestatus3825","https://www.youtube.com/@deeestatus3825","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz7nBPdGiaVk9mzl7J4AaABAg","Richard had the best hair on d.d. history","2"
"https://yt3.ggpht.com/yNnPWo8-Ee3cviRpz2MWep-yQWuCrd1eOlFtv8QNhtfrt1Dg_spr5bRu8eWGeo53ZjvLK5K3=s88-c-k-c0x00ffffff-no-rj","@CamperVan_Dosser","https://www.youtube.com/@CamperVan_Dosser","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgytlC7qdML-R1vHbz14AaABAg","He didn't show how the key locked it","11"
"https://yt3.ggpht.com/mnzRA3L0HTDBMP7aZl7qKwrCwVzHQxqaus0zIy99bG_hmhFSabpyVVv_UKc7QSPM8gEVSc8U7g=s88-c-k-c0x00ffffff-no-rj","@Spark_Oz","https://www.youtube.com/@Spark_Oz","3 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx8FrCWnSCdYHqO2dB4AaABAg","I'm new to the show but this Richard guy stood out, seemed really level-headed and a very genuine and kind dude, wish he was in more episodes",""
"https://yt3.ggpht.com/pwsDV-kloq8kGV7wGkIKvu1ra_u836aOXW2iUnqsyRAWu-iFhtHPSImDM6bnuGFXzokVgUegaw=s88-c-k-c0x00ffffff-no-rj","@ZevMeth_originaljewishmusic","https://www.youtube.com/@ZevMeth_originaljewishmusic","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyDcSwsnGFazhj870V4AaABAg","This product is the strongest ever, until Peter Jones came along!","18"
"https://yt3.ggpht.com/ytc/AIdro_m4B3OmJWkEtFK4VW3ySv25niQ1aHpVyon1ewCquT7VYw=s88-c-k-c0x00ffffff-no-rj","@DingDimlewitz","https://www.youtube.com/@DingDimlewitz","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwoF44yMoiMReWUq6N4AaABAg","Richard Farleigh still the best dragon there has ever been on the show.","2"
"https://yt3.ggpht.com/ytc/AIdro_m3xqtDU-b4zkZNC3_otpRH7jLb7YC3nZWEEDQ0Ino=s88-c-k-c0x00ffffff-no-rj","@Albimar17","https://www.youtube.com/@Albimar17","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzwzWiD3q9NP6aoqdJ4AaABAg","wow gotta love Richard and Theo, at least them both offered the man some actionable business advice for free :)","3"
"https://yt3.ggpht.com/HvSpYsR1ErYD1HIU52z8-PtEwylzlirPfVHJt4boFaqBEN7qasThdIhu6PsJfQAWMKOiAc7rWg=s88-c-k-c0x00ffffff-no-rj","@A_khan13","https://www.youtube.com/@A_khan13","5 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx0xqJOduTez6tP5hh4AaABAg","He could have just said how his product aims to replace those other locks instead of the internal door lock",""
"https://yt3.ggpht.com/ytc/AIdro_khECvxMAhoY0pfLxDUgclYYsfPeZrYDzdE3089pr7hwRQ=s88-c-k-c0x00ffffff-no-rj","@chrisperry5244","https://www.youtube.com/@chrisperry5244","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwRIL3Xp59GHLIeicl4AaABAg&pp=0gcJCSIANpG00pGi","Should of marketed it as an internal door lock for bathrooms/bedrooms etc. It's never going to be a security device for a front door","5"
"","@ukscribe","https://www.youtube.com/@ukscribe","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzOOW6dnHSJxb8KtnZ4AaABAg&pp=0gcJCSIANpG00pGi","Peter was the kid who broke your stuff","1"
"","@finsouth-klein1054","https://www.youtube.com/@finsouth-klein1054","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxWCgwl2fZJ-t9ZSS54AaABAg","Ian: other locks don’t work as well because they’re only as strong as the 2 screws

Also Ian: Yeah but it only had one screw in it :’(","6"
"","@Jrez","https://www.youtube.com/@Jrez","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy34I6b-S_G33MtIxl4AaABAg","I can definitely break or bypass that thing from the outside of the door with little to no tools.","1"
"","@richardarmstrong6513","https://www.youtube.com/@richardarmstrong6513","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyzKu5dSlgvpjPYBOx4AaABAg","Before anyone asks. Chicken sub with lettuce,tomato and garlic Mayo! Happy Monday Fellow dragons","16"
"","@lk4543","https://www.youtube.com/@lk4543","4 weeks ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwGt31Uyrbw_pFbrDN4AaABAg","what exactly is he writing this early in the pitch? ""change locks when get home. Door chain no good against big nasty burglars""",""
"","@zsandmann","https://www.youtube.com/@zsandmann","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwCJjG4Z8UVArfTTF94AaABAg","""This is the Lock Picking Lawyer and today...""","4"
"","@royfr8136","https://www.youtube.com/@royfr8136","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwhZDqQgzYbgt5IhCl4AaABAg","Burglars have keys now. Beware.","1"
"","@conanzbarbarian","https://www.youtube.com/@conanzbarbarian","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzDtDcGBDvF-LhAKn94AaABAg","Thank you for keeping these clips coming","9"
"","@jbilsky3042","https://www.youtube.com/@jbilsky3042","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugwfg5NOtKXOvdaAUyV4AaABAg","I'd love to see how quick a firefighter with a halligan  and an axe break through it.",""
"","@js2749","https://www.youtube.com/@js2749","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwIDnv968e8aphUMfh4AaABAg","Brilliant. A lock that only keeps burglars out… when you’re in the house.","10"
"","@whoismikejonez","https://www.youtube.com/@whoismikejonez","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgypBmTfBlVLK1OI6JV4AaABAg","i want this in my next hotel room","1"
"","@GadgetAddict","https://www.youtube.com/@GadgetAddict","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxwRCtrjTsnwQJ3Fkh4AaABAg","How lazy must you be, to only install one screw while trying to convince people about how secure your new locking device is ️","51"
"","@Financiallygoated","https://www.youtube.com/@Financiallygoated","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwpxuWdRLF4AZ9Vcp14AaABAg","Crazy how there’s similar locks being sold like that by dropshippers lol dragons are so dense","2"
"https://yt3.ggpht.com/ytc/AIdro_n3cCtcYKetkXXIRYCEeYkfl23UmjBcEXA5pQ2RZKJGJXE=s88-c-k-c0x00ffffff-no-rj","@ukscribe","https://www.youtube.com/@ukscribe","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzOOW6dnHSJxb8KtnZ4AaABAg&pp=0gcJCSIANpG00pGi","Peter was the kid who broke your stuff","1"
"https://yt3.ggpht.com/ytc/AIdro_kM71AepoOq5antyK3yvaf0bOH5TQO35SGmwKGn6Y5l8B4=s88-c-k-c0x00ffffff-no-rj","@finsouth-klein1054","https://www.youtube.com/@finsouth-klein1054","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxWCgwl2fZJ-t9ZSS54AaABAg","Ian: other locks don’t work as well because they’re only as strong as the 2 screws

Also Ian: Yeah but it only had one screw in it :’(","6"
"https://yt3.ggpht.com/ytc/AIdro_lUUmYSG2lGRRPreYQKElWU_SsurM702g3VwLN-fMcXqw=s88-c-k-c0x00ffffff-no-rj","@Jrez","https://www.youtube.com/@Jrez","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy34I6b-S_G33MtIxl4AaABAg","I can definitely break or bypass that thing from the outside of the door with little to no tools.","1"
"https://yt3.ggpht.com/NbQ2qFw7o2ac7IkeCoWMLdidc6RRo6AHKWOAXS7Wmse5hKSaed20LN1_pmG7ij_LFjRB6Gs1ug=s88-c-k-c0x00ffffff-no-rj","@richardarmstrong6513","https://www.youtube.com/@richardarmstrong6513","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyzKu5dSlgvpjPYBOx4AaABAg","Before anyone asks. Chicken sub with lettuce,tomato and garlic Mayo! Happy Monday Fellow dragons","16"
"https://yt3.ggpht.com/ytc/AIdro_ksJocp7nq9B8jX9blQqrudqu6em_2wdU46V_wI5tzYtWg=s88-c-k-c0x00ffffff-no-rj","@lk4543","https://www.youtube.com/@lk4543","4 weeks ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwGt31Uyrbw_pFbrDN4AaABAg","what exactly is he writing this early in the pitch? ""change locks when get home. Door chain no good against big nasty burglars""",""
"https://yt3.ggpht.com/ytc/AIdro_kBaeJStDXES1y9X-Gm6rbpC0cbKTxNSpoFEimwHrBiEw=s88-c-k-c0x00ffffff-no-rj","@zsandmann","https://www.youtube.com/@zsandmann","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwCJjG4Z8UVArfTTF94AaABAg","""This is the Lock Picking Lawyer and today...""","4"
"https://yt3.ggpht.com/ytc/AIdro_nGYNkhF4ZBHZVBe4DXtmZNSz9GKghJK7Hv0PmxzdIj2Y0=s88-c-k-c0x00ffffff-no-rj","@royfr8136","https://www.youtube.com/@royfr8136","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwhZDqQgzYbgt5IhCl4AaABAg","Burglars have keys now. Beware.","1"
"https://yt3.ggpht.com/P-6mJjm2jBMqrQz4y3bfZZz28cAa0eIxdvjOQLF9diVkGO4OLyN4-jKkH3erOmlsWDoOZdCUNEs=s88-c-k-c0x00ffffff-no-rj","@conanzbarbarian","https://www.youtube.com/@conanzbarbarian","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzDtDcGBDvF-LhAKn94AaABAg","Thank you for keeping these clips coming","9"
"https://yt3.ggpht.com/eR545M34bYxfDoSVGqy5rWem62M3jUuXBuRy9VBzOIGV8D6iGeHU41OJLMf78F5Ly7JGJ_ta=s88-c-k-c0x00ffffff-no-rj","@jbilsky3042","https://www.youtube.com/@jbilsky3042","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugwfg5NOtKXOvdaAUyV4AaABAg","I'd love to see how quick a firefighter with a halligan  and an axe break through it.",""
"https://yt3.ggpht.com/ytc/AIdro_kcP4jBq8vs6Rr9OEkAPhtcdvdnBghRjJNow_yTLmU=s88-c-k-c0x00ffffff-no-rj","@js2749","https://www.youtube.com/@js2749","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwIDnv968e8aphUMfh4AaABAg","Brilliant. A lock that only keeps burglars out… when you’re in the house.","10"
"https://yt3.ggpht.com/ytc/AIdro_koI-gm1I7I1-_4-Dz6HQymBrJyyv8Hz3a06AYDHAUMrfoG=s88-c-k-c0x00ffffff-no-rj","@whoismikejonez","https://www.youtube.com/@whoismikejonez","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgypBmTfBlVLK1OI6JV4AaABAg","i want this in my next hotel room","1"
"https://yt3.ggpht.com/ytc/AIdro_lEVSQqG3mGhBScI6aBOZmj1AgBDw5HAzYIVmtRpE5xxDA=s88-c-k-c0x00ffffff-no-rj","@GadgetAddict","https://www.youtube.com/@GadgetAddict","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxwRCtrjTsnwQJ3Fkh4AaABAg","How lazy must you be, to only install one screw while trying to convince people about how secure your new locking device is ️","51"
"https://yt3.ggpht.com/ytc/AIdro_mQPSrH_ciG7qqWxXbvLdt-yOWg8iIxIJ94kZavog4xQVh7F-Pwyaiwm5oLdrxwNC7pVw=s88-c-k-c0x00ffffff-no-rj","@Financiallygoated","https://www.youtube.com/@Financiallygoated","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwpxuWdRLF4AZ9Vcp14AaABAg","Crazy how there’s similar locks being sold like that by dropshippers lol dragons are so dense","2"
"https://yt3.ggpht.com/ytc/AIdro_kVSvKjNDQbyeOvRgGmHWncdMvZ5yyLhvcdt4BXyWo=s88-c-k-c0x00ffffff-no-rj","@stephenfox8685","https://www.youtube.com/@stephenfox8685","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzWIVKJtCRSzE4lrWd4AaABAg","The best burglars surely wouldn't break doors down. They'd be quiet and unalarming.","9"
"https://yt3.ggpht.com/5y5dqAB4hip3HQYdRiQZXqOwRMjdR54pc4fTsPi9qdD-GPfVSH3kKJ9JhvWTn-SnTuMwk_VKOw=s88-c-k-c0x00ffffff-no-rj","@Dnicholsart","https://www.youtube.com/@Dnicholsart","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyDAFZkZ_kPYOziFHt4AaABAg","It could be used by badgers to stop foxes coming in","1"
"https://yt3.ggpht.com/ytc/AIdro_mg5WEdLzm4ERqknyGMJA81Wu-rUVL3aZH8epTzPZxI6w=s88-c-k-c0x00ffffff-no-rj","@chanchito4401","https://www.youtube.com/@chanchito4401","4 years ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx0w75uWreEjifYk554AaABAg","This guy is part of the working class yet well spoken, slightly mad old inventor category of DD pitchers","7"
"https://yt3.ggpht.com/ytc/AIdro_maXc4C_hisPYRmS0Si40gTLbvS9UINtOvThyHbLy4=s88-c-k-c0x00ffffff-no-rj","@titchmoynihan2171","https://www.youtube.com/@titchmoynihan2171","3 weeks ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwfmEBsxlgwOLaDUR14AaABAg&pp=0gcJCSIANpG00pGi","You dont need this door. You need 2 pitbulls.",""
"https://yt3.ggpht.com/ytc/AIdro_l3_c7I81rIYoQuCBzVSidktVb8GUWWJEprgZY_fINjb7bJ=s88-c-k-c0x00ffffff-no-rj","@oneheadlight8000","https://www.youtube.com/@oneheadlight8000","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxHigtd_AkBlJx9UDF4AaABAg&pp=0gcJCSIANpG00pGi","He didn't have a patent or the ability to get one if he was selling them 20 years ago","3"
