"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","hidden","style-scope 2","hidden 2","yt-core-attributed-string 3","yt-core-attributed-string 4"
"https://yt3.ggpht.com/ytc/AIdro_nfPWDibGujYvMsNWjB214oUiJULvk0laHrmi2896QzrV4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@anubusx","@anubusx","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgymxkHjrxtB_Xzp3vJ4AaABAg","Jenny: I don't like Paris. I'm out.","Like","6","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_lGIXAJNINc7K08pZ0ny9_dfz2lKOW33k5LoUbLNSAYpA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@disiamtheillusion","@disiamtheillusion","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzEB6wXMNAjfVo8Foh4AaABAg","That is a decent idea for people w bad arthritis and neuropathy but his presentation was abysmal","Like","1","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_m36fmEjLpxsY2_RnPIrQQpaGrSEyH6J8bQMjvZGJagyw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fritzstudios8571","@fritzstudios8571","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwBWWq8KDlXtgT2Vk94AaABAg","Ridiculous product. I'd never buy","Like","1","Dislike","",""
"https://yt3.ggpht.com/rWQG0sEu3AKylzDMjF0tuslzLS1KY3sqPdjDiq-MwHMbjLgbKATJxUpCKQjbAnNsEmFVDZRL=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Toxic4skin","@Toxic4skin","10 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzELL3ddc4N7Arw1hd4AaABAg","Another company more greedy than the Dragons","Like","","Dislike","",""
"https://yt3.ggpht.com/1wmcEuBGaFO1DdW6bBH1jBY592ap4LTp8L4ZQmwvuyF10fXkVfnv3Pirr--kQlweu3m7bq9klQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jochenheiden","@jochenheiden","2 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwoqVGGqEAedse4cit4AaABAg","I love James Caan.  So professional and gentlemanly.","Like","3","Dislike","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_lSmuSQLfnrtKylJv3h_O9seeagLsj9Wlm_Vx_dIHg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@josephthinks296","@josephthinks296","9 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyYQ_izlExg0uB5HFh4AaABAg","Theo the fetus needs his nappy changing","Like","1","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_kLL-GgKbH4hgdOSeZCl_Jqrg96kzmKGS6AAPovGGM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rickjamesb.","@rickjamesb.","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzNqo3okjG56PSL9A94AaABAg","Theo and his unwanted comments are so cringy. The way he went at James Caan there was just for the sake of it, for no real reason smh.","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lisap9423","@lisap9423","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugy6AfSqzSuyAjeEnUd4AaABAg","The dragons has  the funniest faces when they are disgusting..","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_kv3_6w7UNygSSRfXx2yBMjKL3iJwUVoo9FBM-rUrM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@naeemkhan2385","@naeemkhan2385","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwQR98Iv23Eq8h2Gvx4AaABAg","Theo has a big mouth","Like","","Dislike","",""
"https://yt3.ggpht.com/GohTkLM58dnFIG4UVgT4xcs1j4Z0UvbIj3Rm4GOTc1A0ltYKJVnMzTBhRpsL_qLqtG_dRILEIw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jessebella9322","@jessebella9322","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwSkCTgmv5F9BzyK094AaABAg&pp=0gcJCSIANpG00pGi","Few toffs sitting in a class, clueless in the real world until now lol","Like","","Dislike","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_k3cVnRdkm0RL47gnFaQ3lcmkDsfIWUnPUeCVOR7tYsdaTnX4uXFrSUUJdG2S8pXIyT8w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andybond4587","@andybond4587","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugw43_008QmXGvVLxN94AaABAg","Why is Duncan even on fhe show .all  he ever does is make negative derogatory comments on everything and everyone on the show","Like","","Dislike","",""
"https://yt3.ggpht.com/7m_tUWq33wcxIkHgvfFmlG8FvVHKKU2xyPEos64SEAQRVzgD5e238AuRQyrdX3bfQw4CPxwILQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Every_Day_islike_Sunday","@Every_Day_islike_Sunday","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugw8ixEzoxqyfwIdXrt4AaABAg","Good lord, is he speaking English?  BTW, how many geeks does it take to change a light bulb?","Like","4","Dislike","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_nX6uF4gU8Lo_Uy7QCzyRLukJBUW3LQtAg2LFIdS9uk3TzTi81ldpp-mp8bVl_n17DE1Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sldkex","@sldkex","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwIh8U9MEv4ZfBqA894AaABAg","Bro we use ""changing a lightbulb"" to make fun of how dumb someone is when they cant do it, yet this man sits here and says its an ""unsafe"" and ""awkward"" task. This joke writes itself.","Like","1","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_ldQNCJoqb2ACiWS5tI0fa5OHsUN-DbrYZMr0kII7wBc0yO3d9TcCxQjkS5SREDdYZ3kA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@codysnecktattoo3340","@codysnecktattoo3340","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzutWvU9m7SkR6HqbF4AaABAg","Fair play to Theo calling James out on his bullshit use of the word ""regrettably"" - I wish we saw more of that in society!","Like","3","Dislike","4 replies","4 replies"
"https://yt3.ggpht.com/ytc/AIdro_lRWAvvD4jjpzQDtpIiQiaj4ZaIrzPZqVU3PmzhxolUKg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@martinluthor762","@martinluthor762","9 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyxyuWcAma45u9g6_54AaABAg","I can't make up my mind if I like Theo or not. He just seems like a rude man","Like","","Dislike","",""
"","https://www.youtube.com/@timdavies4679","@timdavies4679","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugy51uFmrx52KFsU2nZ4AaABAg","Television at it's finest, utter crap...","Like","1","Dislike","",""
"","https://www.youtube.com/@burtreynolds1988km","@burtreynolds1988km","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgydrsLRx5IK6l4PJsV4AaABAg",".....maybe they should invent a Dentist......and then use it...","Like","","Dislike","",""
"","https://www.youtube.com/@LizHiggins-x5d","@LizHiggins-x5d","6 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzDG2EwrDAqgktsgNB4AaABAg","Love theo and duncan and peter my favourite three love their personality so bad","Like","","Dislike","",""
"","https://www.youtube.com/@yanpro8844","@yanpro8844","9 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugw-P3NMz6JyvC-Lne94AaABAg","Granted. 

Now go ahead painting the Eiffel tower.","Like","","Dislike","",""
"","https://www.youtube.com/@ianoian1","@ianoian1","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugxev_bwklWg0HBUIO94AaABAg","What’s the difference between a light bulb and a pregnant woman? You can unscrew a light bulb!!!","Like","1","Dislike","",""
"","https://www.youtube.com/@Ritchie1","@Ritchie1","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugyt2MC3w61RvxoQ29V4AaABAg","How many muppets does it take to invent a magnetic light bulb holder ? 
Just one apparently…….","Like","","Dislike","",""
"","https://www.youtube.com/@sugarcl","@sugarcl","4 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwSbD4jiOTIB34MJSB4AaABAg","This supposed RICH westerner is complaining about 100 rupee differrence which is about 1.20$ in USD. That's wild considering everyone in the states expects a tip for even handing you a pack of cigarettes at the gas station. 800 million people are poor in India, what do you expect? Keep watching these bozos.","Like","","Dislike","",""
"","https://www.youtube.com/@sofnaji","@sofnaji","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzJNgv7b7nqgNuUD8x4AaABAg","Anthony doesn't seem like the sharpest tool in the box to be fair","Like","@sofnaji","Dislike","",""
"","https://www.youtube.com/@Dragon-Slay3r","@Dragon-Slay3r","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzzLqEuOOoCQEX0Qbh4AaABAg","I heard Elon musk is joining the Dragons team. I wonder?","Like","","Dislike","",""
"","https://www.youtube.com/@rossgriffin5703","@rossgriffin5703","2 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyYnDNd_sRq5GSWkyF4AaABAg","Massive white heads in his big nose.","Like","","Dislike","",""
"","https://www.youtube.com/@frederickbowdler8169","@frederickbowdler8169","2 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzTTEhkcFQE6KVSH0h4AaABAg","Silly idea......... let's have 4 parts instead of two !!!!!!","Like","","Dislike","1 reply","1 reply"
"","https://www.youtube.com/@FrancoisTremblay","@FrancoisTremblay","8 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzutHWmQ54nr7h7C2l4AaABAg","Am I crazy or is this just patent nonsense? Buy something to snap on a lightbulb so it takes less time to change? If it takes you so long to change a lightbulb, how would it be any easier to install this thing?","Like","","Dislike","",""
"","https://www.youtube.com/@danielfranklin2433","@danielfranklin2433","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyvUI2NLcOy6x9uey54AaABAg","Second","Like","1","Dislike","",""
"","https://www.youtube.com/@gregmilligan6334","@gregmilligan6334","10 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugxp1Vihe01oyHm7CCJ4AaABAg&pp=0gcJCSIANpG00pGi","Go on James U tell Theo","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_lRa4TU2x22_bEH5S4egSoHLVk3QNRnpFEvJyD_3tk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@timdavies4679","@timdavies4679","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugy51uFmrx52KFsU2nZ4AaABAg","Television at it's finest, utter crap...","Like","1","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_niuWaWDKnMuvbKLF4-dx_qgEPHyevQv7QwucM0b8Zi0g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@burtreynolds1988km","@burtreynolds1988km","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgydrsLRx5IK6l4PJsV4AaABAg",".....maybe they should invent a Dentist......and then use it...","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_md5VUxzH5yjyJv_IEGemehUPXnmQvty_gdK0OWc6XAOS-XVJ0B1M0OaXt1Bsp6kPB0PA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@LizHiggins-x5d","@LizHiggins-x5d","6 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzDG2EwrDAqgktsgNB4AaABAg","Love theo and duncan and peter my favourite three love their personality so bad","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_mNTwopr8hcdIDb4YEiLalM_eCLf5Y4EfsJqftAfL3lNY4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yanpro8844","@yanpro8844","9 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugw-P3NMz6JyvC-Lne94AaABAg","Granted. 

Now go ahead painting the Eiffel tower.","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_kQNxG_vted8zcpzMUUZrcx_fDrw59BKoeK6mVs5iapJic=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ianoian1","@ianoian1","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugxev_bwklWg0HBUIO94AaABAg","What’s the difference between a light bulb and a pregnant woman? You can unscrew a light bulb!!!","Like","1","Dislike","",""
"https://yt3.ggpht.com/0e46GnMP4uCpnFPRHEC93IDQMz2yP3bd8GeJbpw46gFDriVHFEZ7G8Mosm1tVMx5LlSi3Mwk-g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Ritchie1","@Ritchie1","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugyt2MC3w61RvxoQ29V4AaABAg","How many muppets does it take to invent a magnetic light bulb holder ? 
Just one apparently…….","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_nz0mAiTktH1-EQg4iueanibBlIb8xov3CjCK0qLkU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sugarcl","@sugarcl","4 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwSbD4jiOTIB34MJSB4AaABAg","This supposed RICH westerner is complaining about 100 rupee differrence which is about 1.20$ in USD. That's wild considering everyone in the states expects a tip for even handing you a pack of cigarettes at the gas station. 800 million people are poor in India, what do you expect? Keep watching these bozos.","Like","","Dislike","",""
"https://yt3.ggpht.com/z-ldzkHarstMxFah-pWc-wvg6nE2cuxNn5_YS5blb2XnqUbW3WK4-C7V-RgObIzkoq90p5X-=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sofnaji","@sofnaji","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzJNgv7b7nqgNuUD8x4AaABAg","Anthony doesn't seem like the sharpest tool in the box to be fair","Like","@sofnaji","Dislike","",""
"https://yt3.ggpht.com/i5QweNGFOG5r29C68OHtDAJnheNbyprHuKqlFXS5MVUbzEV6Pp4zGIS5ah3oedqjCaM4ZSgSMVc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Dragon-Slay3r","@Dragon-Slay3r","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzzLqEuOOoCQEX0Qbh4AaABAg","I heard Elon musk is joining the Dragons team. I wonder?","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_k3Nxt4BejSwZQysqon-_nfS_Owt1_XVpLNdQcDiGg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rossgriffin5703","@rossgriffin5703","2 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyYnDNd_sRq5GSWkyF4AaABAg","Massive white heads in his big nose.","Like","","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_laoHJQg-n_An94bJD6j3ILXycSdvBx0YXfxlXWtc1Mr2V3bk0SO228QvSY7VRnLoNjdg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@frederickbowdler8169","@frederickbowdler8169","2 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzTTEhkcFQE6KVSH0h4AaABAg","Silly idea......... let's have 4 parts instead of two !!!!!!","Like","","Dislike","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_mAXbtBQzu0Ko06GJCqrmxUZlfUqHlkV-p2Vt2-4TVw9Gk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@FrancoisTremblay","@FrancoisTremblay","8 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgzutHWmQ54nr7h7C2l4AaABAg","Am I crazy or is this just patent nonsense? Buy something to snap on a lightbulb so it takes less time to change? If it takes you so long to change a lightbulb, how would it be any easier to install this thing?","Like","","Dislike","",""
"https://yt3.ggpht.com/smy3NKxWvgaCF90nVupnXs27Di3VnGXrDXpnlZhe28xKduHKOyRZ25WgS1sDhN4rxLLKg_ZIdA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@danielfranklin2433","@danielfranklin2433","3 years ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyvUI2NLcOy6x9uey54AaABAg","Second","Like","1","Dislike","",""
"https://yt3.ggpht.com/ytc/AIdro_kxKcpAmpqAzVRKeqXCsdk805Gr1kk3WYIoMGQ2-1v8z1r3YeMOa9PsH8iPqbDD5joqcA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gregmilligan6334","@gregmilligan6334","10 months ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=Ugxp1Vihe01oyHm7CCJ4AaABAg&pp=0gcJCSIANpG00pGi","Go on James U tell Theo","Like","","Dislike","",""
"https://yt3.ggpht.com/FEKA4R70OHZKbdiXqTA8cDRINRpja1hUzX4fKZXUbfiLV9O_0OlndAH7HpAe0kxPvFawnBwIEq8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@danielwhoop4992","@danielwhoop4992","1 year ago","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgyEeGW9rDvwNq-EoOZ4AaABAg","Am I missing something? Theo got annoyed because the other company invested money, got a percentage and also got the money paid back. Isn't that exactly what an investment is and what the dragons do?","Like","","Dislike","1 reply","1 reply"
"https://yt3.ggpht.com/SZCCUqcHgpB4w8Ig26RYpiw1qzV52OJFgQl3O4DzyxLIfY0-fi4kDZW9ljLvmgh6lcgBbwB14g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leenasmiles","@leenasmiles","1 year ago (edited)","https://www.youtube.com/watch?v=P4JfnjxAQLM&lc=UgwZ0LzGibBGVOVZaVd4AaABAg","Duncan looks like a Big Fool!!!...James Caan made Duncan look really bad.","Like","","Dislike","",""
