"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-attributed-string 4","yt-core-attributed-string 5"
"https://yt3.ggpht.com/ytc/AIdro_mRCS_AoWGwz4dW-HMjgiCl5uX9hToJ7bqxXJg0BBw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NottinghamAzn","@NottinghamAzn","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzyyQMj3oXYmN_ATW94AaABAg","Did they spoon after?","5","","",""
"https://yt3.ggpht.com/ytc/AIdro_kyMD8FFe2yEEjZJ2Iu-e5tuCr-qkMev8cs-oRdG8zVKw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@darksidegirl","@darksidegirl","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy8AJVqgEG6KcctV9h4AaABAg","The fun thing about these things is that nobody cares about the packaging or the waste. :-/  It's all big money.","","","",""
"https://yt3.ggpht.com/gMh-YPVW8nYNljZxdbUWdRcNTHEHINC5oinYEiQz8b6HvgcT-YZtOK2YZX0QmlIbD-jrWJ1n=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@callmedavid9696","@callmedavid9696","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwTYiE-wa8bcBcLBbh4AaABAg","Peter wants to invest in all the pretty girls....","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_niPY6HT4t9VpwWD1voG5DG94Yr7IwU9A48JTKEEl8QbsY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Cypher791","@Cypher791","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxE7ZJxtFZJQZmH_4p4AaABAg","people be getting on the subway with a bowl of cornflakes now? O_O","","","",""
"https://yt3.ggpht.com/6R5kBdP1_1S-SY_Pl5WjO10cPSSjvxhzJaTIYIpnRok3hcvjLGHOQ4kyzp9jgf-NkHM1ptfQew=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@CyberBeep_kenshi","@CyberBeep_kenshi","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzjolEHttgCziZ37454AaABAg","""There is no Jenny""","","","",""
"https://yt3.ggpht.com/icv_lFBHJdYGP39ZUmFrq1Lt9CrkBm9SNlTXyDPVWNMmqo7HROopKOglib6XvPsgCojy0Vq7UQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Adamsworld1234","@Adamsworld1234","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyo_ri--bMqxFlAXBd4AaABAg","I like how they have progressed since","","","",""
"https://yt3.ggpht.com/UBTnQUZuJLIV6lGkRYDxgXQCnvkTygSrScDeNhQ3w_CtwKatk448OGyiU7ni-98k4Sp8bURGIFA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@stephjovi","@stephjovi","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwjwtgzHGoHJAb3TWN4AaABAg","Healthy seriel called spoon? Reminds me of Magic Spoon","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mJfbR-hlmc_ZK4bFjMHdAxJx-RfDns_cNl1tEwnrw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rabiaali8861","@rabiaali8861","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwySXBvO7XfBR26OuF4AaABAg&pp=0gcJCSIANpG00pGi","they couldd have sell the packaged frozen product of yogurt and dry items together or separated in a cup,selling for 1-2 pounds","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mwlWBMMx17omgqJiYe0v0wiIwBmnKPSCJU5nS-sBw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@simonlloyd7557","@simonlloyd7557","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw-aTs-LAZX9XSQcst4AaABAg","The product isn't 'super healthy'..it's full of sugar and carbohydrates.","3","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_lal6yGRiRzCmIWjuA4FUGR5aa9kLiIuka8sYGg6g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@davidmansfield9167","@davidmansfield9167","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy5hy5UUVTJ_9dB-GV4AaABAg","JENNY: ""I'll tell you where I am. I'm licking fly paper strips in a J D Sports.""","","","",""
"https://yt3.ggpht.com/ytc/AIdro_l_O5HyK5guJw8Nhfa17bjhUgwTzbHODVkP770bZ5myAQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@krishanubanerjee6955","@krishanubanerjee6955","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwcNPttLtos8xNGEFZ4AaABAg","About time someone launched a milkshake brand named  to go with  ...","","Chug","Spoon",""
"https://yt3.ggpht.com/ytc/AIdro_nNNKtTdFDZBmfawdrL63aEHaJjIPc-X0SqT9rBr9M=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mesushantmt","@mesushantmt","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy2v2NtT347qGmIIpp4AaABAg","Kelly hoppen looks so sad.","1","","",""
"https://yt3.ggpht.com/5p5pcK6_mq25Zstb4aqTXh97ecVnZvHmHCFIMQvoB1lVJs49OsifYdMxDUlY1SQrouUSZ2RAPLg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@socialdistancingpolice6403","@socialdistancingpolice6403","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxuSeP5oROUIf6SgiV4AaABAg","-  Those microphones pick up every inch of saliva","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nfPWDibGujYvMsNWjB214oUiJULvk0laHrmi2896QzrV4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@anubusx","@anubusx","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzKdlsETH4vFTe-4294AaABAg","Touker has factories that make his cereal.","3","2 replies","2 replies","2 replies"
"","https://www.youtube.com/@acekhaan4550","@acekhaan4550","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyXKa8ztyprP_35Z254AaABAg","Why is it that Debra will always make an offer when Peter Jones makes an offer. And she’s always willing to go in partnership with Peter. It’s like she can’t do anything without Peter.","9","2 replies","2 replies","2 replies"
"","https://www.youtube.com/@collincovid6950","@collincovid6950","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxZMAqF1nUS93cB43R4AaABAg&pp=0gcJCSIANpG00pGi","It cannot become mega, but enough size to finance the life","","","",""
"","https://www.youtube.com/@SuperTerminator50","@SuperTerminator50","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxJnTzP9DT1Yp512qh4AaABAg","Brilliant couple and two Brilliant Dragons on board...","","","",""
"","https://www.youtube.com/@maidanezulnegru2420","@maidanezulnegru2420","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz0-7P6rk9eMYfLffd4AaABAg","Peter never passes a business involving good looking ladies.","","","",""
"","https://www.youtube.com/@luisbarrera5740","@luisbarrera5740","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw3-ZDBH2pkOIbhgql4AaABAg","Jenny sure missed out on this free sample","","","",""
"","https://www.youtube.com/@davidjohnscottMUFC1996","@davidjohnscottMUFC1996","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyuqY0I2tjJrGTXc5p4AaABAg","Kelly's nose is like Concorde","","","",""
"","https://www.youtube.com/@Koxocw","@Koxocw","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgycLPEYL8KI_obw2aJ4AaABAg","Im glad i wasnt the investor on the day as her eyes would've sold me anything","","","",""
"","https://www.youtube.com/@toniroberts8117","@toniroberts8117","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzy6HYL4ZQIg-NG6yp4AaABAg","Glad they scored the deal.  Hope they are doing well.  They needed that deal.","","","",""
"","https://www.youtube.com/@finsouth-klein1054","@finsouth-klein1054","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzM852u5-ilEQbzs0t4AaABAg","""Johnny Shimmin"" sounds like a Cartoon Network show","4","","",""
"","https://www.youtube.com/@SinkyYT","@SinkyYT","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyMN8xODZhu2Kk04FN4AaABAg","Chump change for those two dragons.","","","",""
"","https://www.youtube.com/@vishk123","@vishk123","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz9rpwSwhZEbPFBJKl4AaABAg","Apprentice music started at ?!","","","",""
"","https://www.youtube.com/@rinainlondon8","@rinainlondon8","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwK99qR3HmIs4h3xQp4AaABAg","I like simple businesses","","","",""
"","https://www.youtube.com/@ketchup5344","@ketchup5344","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzFdaWvnCitDCqa0rB4AaABAg","Nice business partner. From both sides actually. I hope her sister is easy going lol","8","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_kRrFMpjSeVWzNhYdcvdRM-9ORDOlA0owDW5U5GCNXhJA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@collincovid6950","@collincovid6950","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxZMAqF1nUS93cB43R4AaABAg&pp=0gcJCSIANpG00pGi","It cannot become mega, but enough size to finance the life","","","",""
"https://yt3.ggpht.com/ytc/AIdro_ma4Bya7GUjnVAcLho6ReuU1LahXQ-uEmx2EdKpIj4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SuperTerminator50","@SuperTerminator50","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxJnTzP9DT1Yp512qh4AaABAg","Brilliant couple and two Brilliant Dragons on board...","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mrPJzPhO6-oaErs073UJw-a9i8RDQl9zV6IOrtX5Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@maidanezulnegru2420","@maidanezulnegru2420","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz0-7P6rk9eMYfLffd4AaABAg","Peter never passes a business involving good looking ladies.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_m4FdfXZIf4QawqX8j19ihKJpV5bMKasN5psRisz61txg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@luisbarrera5740","@luisbarrera5740","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw3-ZDBH2pkOIbhgql4AaABAg","Jenny sure missed out on this free sample","","","",""
"https://yt3.ggpht.com/07pFqobyK5XE_7p1C7xpglLpm5cOyPXfy3Two9WzYBv6j3nV1H0Zyv2PDi9pJRMZ8rkzO1bgd24=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@davidjohnscottMUFC1996","@davidjohnscottMUFC1996","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyuqY0I2tjJrGTXc5p4AaABAg","Kelly's nose is like Concorde","","","",""
"https://yt3.ggpht.com/ytc/AIdro_kvlWfpFiGDsOuWN8WC7fbTg_M3GnIyZoNdq97hjvUJDaKXfd4Br8mhKtbUbhXvgfORVQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Koxocw","@Koxocw","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgycLPEYL8KI_obw2aJ4AaABAg","Im glad i wasnt the investor on the day as her eyes would've sold me anything","","","",""
"https://yt3.ggpht.com/ytc/AIdro_l9q8u39zz8WjCLFfk-1MisjuA-IFnqtTLwIEcrBUHNog=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@toniroberts8117","@toniroberts8117","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzy6HYL4ZQIg-NG6yp4AaABAg","Glad they scored the deal.  Hope they are doing well.  They needed that deal.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_kM71AepoOq5antyK3yvaf0bOH5TQO35SGmwKGn6Y5l8B4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@finsouth-klein1054","@finsouth-klein1054","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzM852u5-ilEQbzs0t4AaABAg","""Johnny Shimmin"" sounds like a Cartoon Network show","4","","",""
"https://yt3.ggpht.com/1l5nA4G6gzPyuwgDtCXQ69QjV6Z3t61lsAGml6MGIBnQr5jbg_Ll7Rk2GrjR_jqYpgewPHZnWaA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SinkyYT","@SinkyYT","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyMN8xODZhu2Kk04FN4AaABAg","Chump change for those two dragons.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nEn4gedYfhkFYa2zB-NbeUjUK5Jx2x4eFOS-llH-uwoLE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vishk123","@vishk123","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz9rpwSwhZEbPFBJKl4AaABAg","Apprentice music started at ?!","","","",""
"https://yt3.ggpht.com/ReQmQ6rNrqoL2d01Rwj-w-cGsG6_9dXZF4nJS_Xg6dy9EGct6oKqJiMGPSLMVtg5VunwbGtTjYk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rinainlondon8","@rinainlondon8","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwK99qR3HmIs4h3xQp4AaABAg","I like simple businesses","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nUnLLGeFUaxzWdu1-fC2evHg1-EFRf7pryVv0bizunj7I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ketchup5344","@ketchup5344","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzFdaWvnCitDCqa0rB4AaABAg","Nice business partner. From both sides actually. I hope her sister is easy going lol","8","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_kyKYN6nMKhyF6lfsxaBhBggLTm_UXP4uFvN9PMRyshUwp-sjIgLnMzEEoqVfCofXlIcQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@WaniZame","@WaniZame","2 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy3t0Yvi4Y0YlL7N9R4AaABAg","She’s a diamond.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_l6swM9hPvGQwTwJezFEX-HHMHjnGEn25QTCVI_hC2R6bg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@manipb4440","@manipb4440","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx6OVUlUisOW4O7aqR4AaABAg","Is this that magic spoon cereal? Or different one","","","",""
"https://yt3.ggpht.com/ytc/AIdro_n8szCoAEg1mIK4f1YoWo-jaOIXcwRIIPf2dNwnoJQQqg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jasmineshush4596","@jasmineshush4596","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzHUPgu_GBRt0P8kfd4AaABAg","It’s crunch time lol","","","",""
"https://yt3.ggpht.com/ytc/AIdro_m-zpLIWP9RVIqYfgFiN1OanF9E8ytgYEQVvnU2ZO6PBg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rudra7615","@rudra7615","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzk7YT5CJ8f8Q1kvfF4AaABAg","She's too good looking, this is gonna end up in agony aunt.","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_lYKAkQ27r2MDFPojrC7HFmEDh6kJ3Qf_BhFkgDFqUe4w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MarshallLore","@MarshallLore","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyhj88-oqX1rSuOpr54AaABAg","whats that strap Piers always has on his shoulder?","6","3 replies","3 replies","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_ntgPrUcHyzZ9-vVtMugfOvEyfrYUXSF9CNTYHBl3ld87eoFostv-kIwHbSagae3U3GEw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TOPGUNI2","@TOPGUNI2","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwmsvCxn7nG8a5DtcB4AaABAg","They are very wise","","","",""
"https://yt3.ggpht.com/ytc/AIdro_ngsYm0eJaD-j9tn77dWTa-Uzxq4wDdONAQjtE9KdUQSA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mortaza79","@mortaza79","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwaro9YzmEYQMdFajZ4AaABAg","Amazing","","","",""
"","https://www.youtube.com/@CyberBeep_kenshi","@CyberBeep_kenshi","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyYw3pKLpW6tMB1DP54AaABAg","All the big milk and yoghurt companies are settled in the markets for years. Just too late unless you put in millions. And even then..","","","",""
"","https://www.youtube.com/@localshopkeeper3681","@localshopkeeper3681","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyFzbvp-Zl6MP6_e654AaABAg","Oh my Kelly really looks like Robert Plant","9","3 replies","3 replies","3 replies"
"","https://www.youtube.com/@6779stavros","@6779stavros","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyntK5kFbcm-xjWSv94AaABAg","Why do they always ask for 2 dragons to work together?","","","",""
"","https://www.youtube.com/@societygamer1894","@societygamer1894","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwytw5KB0MVZBzOnhN4AaABAg","Duncan is a SAVAGE","","","",""
"","https://www.youtube.com/@BrunoMacedoPhotos","@BrunoMacedoPhotos","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxlFZOvxc6965Xfm754AaABAg","This is very weird... They talk so highly of the branding but, the brand seems an unfinished free template you cant get out of the web, and even an untrained eye can see the poor job of a poor sticker on the paper bowls. It doesnt even seems a concept sketch... There's no logo, no icon, no type work, nothing. And as a designer I feel somewhat dubious about this whole thing...","6","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@shabeerentertainment2604","@shabeerentertainment2604","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyqKFk39IB80B3vuv14AaABAg","very nice","","","",""
"","https://www.youtube.com/@desoliver9712","@desoliver9712","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyQ5eFJ39LhBKB1tRZ4AaABAg","Deborah seems to invest more than any other dragon and yet her net worth is lower than all of them","","","",""
"","https://www.youtube.com/@rdxbpw5256","@rdxbpw5256","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwye3YypZl_s6j5ctB4AaABAg","Best product can target schools globally compared what’s available for children.","","","",""
"","https://www.youtube.com/@lewjg2933","@lewjg2933","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxPkZYx9AEJlPadWqN4AaABAg","She looks like a model","","","",""
"","https://www.youtube.com/@rossi6113","@rossi6113","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzPQJA6sah8JannTpt4AaABAg","People who start a sentence with ""so"" need a slap.","","","",""
"","https://www.youtube.com/@iancampbell9297","@iancampbell9297","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx4UyqXsRn88eVlxBd4AaABAg","Will Kelly throw the entrepreneurs a life line ...Evan obviously doesn't watch the show ...","1","","",""
"","https://www.youtube.com/@dmcg36","@dmcg36","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyOLhQsXxTltVw9nbR4AaABAg","Try it, sainsbury's and waitrose sell and not that pricey for quality. Other posts about 19 quid do not give all the information, they are there packs of 5 I think or somthing similar. 
Worth a punt if you like granola.","","","",""
"","https://www.youtube.com/@Iburn247","@Iburn247","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxqioXaaYglXehiTgV4AaABAg","Wow she is gorgeous!  strong features.... Are they all like that out there? I do need a good vacation.....","4","","",""
"https://yt3.ggpht.com/ytc/AIdro_mL1zL5cKrD4qDaSTJY3ivwhZO8OOKuGANgv5SvWbE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@localshopkeeper3681","@localshopkeeper3681","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyFzbvp-Zl6MP6_e654AaABAg","Oh my Kelly really looks like Robert Plant","9","3 replies","3 replies","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_nGeE4gY1epdEez7eUGrmLJMv4AgDiv4Eu9hqU0SBI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@6779stavros","@6779stavros","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyntK5kFbcm-xjWSv94AaABAg","Why do they always ask for 2 dragons to work together?","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mI9gyIuHpTWZeXtTk5wTRFVGMGGcVSTeem6nKfN-KzPw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@societygamer1894","@societygamer1894","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwytw5KB0MVZBzOnhN4AaABAg","Duncan is a SAVAGE","","","",""
"https://yt3.ggpht.com/ytc/AIdro_m8fEKZQ_bKjfzti8XpXLJWxjGsLQlb0cuH-B3qF496Klc8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BrunoMacedoPhotos","@BrunoMacedoPhotos","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxlFZOvxc6965Xfm754AaABAg","This is very weird... They talk so highly of the branding but, the brand seems an unfinished free template you cant get out of the web, and even an untrained eye can see the poor job of a poor sticker on the paper bowls. It doesnt even seems a concept sketch... There's no logo, no icon, no type work, nothing. And as a designer I feel somewhat dubious about this whole thing...","6","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_njGiW6zBHuFFbPxUFMu-cDzVmzsJg8hJgaK3yVICfw0Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@shabeerentertainment2604","@shabeerentertainment2604","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyqKFk39IB80B3vuv14AaABAg","very nice","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nCegdWnIMXHkN1h5AUHkK6LjWhQZVvikCHW9yiIqWcRHk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@desoliver9712","@desoliver9712","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyQ5eFJ39LhBKB1tRZ4AaABAg","Deborah seems to invest more than any other dragon and yet her net worth is lower than all of them","","","",""
"https://yt3.ggpht.com/ytc/AIdro_lBvG8gAhSepxhALKBPwa8Xbk86x3NhEzp0eZPFM2FrR-I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rdxbpw5256","@rdxbpw5256","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwye3YypZl_s6j5ctB4AaABAg","Best product can target schools globally compared what’s available for children.","","","",""
"https://yt3.ggpht.com/-4RO208KGSIa2Tow6HHyWpWnPs31S6ZZ_dEdFgdIAQQpv6ahwBj4MRBM7Fc77YMXEYUf4nmZ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lewjg2933","@lewjg2933","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxPkZYx9AEJlPadWqN4AaABAg","She looks like a model","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nt71M2T42aBI7hNC45BgJTEujZ7NA-XXBGeJg7X00=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@iancampbell9297","@iancampbell9297","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx4UyqXsRn88eVlxBd4AaABAg","Will Kelly throw the entrepreneurs a life line ...Evan obviously doesn't watch the show ...","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_nuRjvb9Fj8pBGjy6EzAkMUTkVGBCY1tK84L4H-ebduzuc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dmcg36","@dmcg36","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyOLhQsXxTltVw9nbR4AaABAg","Try it, sainsbury's and waitrose sell and not that pricey for quality. Other posts about 19 quid do not give all the information, they are there packs of 5 I think or somthing similar. 
Worth a punt if you like granola.","","","",""
"https://yt3.ggpht.com/ki1t6WrY5Xy2d3uwVN7N80npCPnF87IuPyVwCDOvkKPXYIPpcONhDrHkREOcrvI8qfECznIkcUU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Iburn247","@Iburn247","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxqioXaaYglXehiTgV4AaABAg","Wow she is gorgeous!  strong features.... Are they all like that out there? I do need a good vacation.....","4","","",""
"https://yt3.ggpht.com/D-bCdvrw6qXfVlqdzcsheXCpgB5PAIYi-_iV-lmD3gikWyxs8ZqFsLgj98JsvJal7UZvNdHqYA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Argumemnon","@Argumemnon","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx_vLUiTpfbFk4YZZZ4AaABAg","Nice blue eyes.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nMeNpbMoukWAkG9uUx2pEK52RZpD_Z7IBRwjpSmSbUNg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@imranmir1","@imranmir1","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwXSt9gxIovDF7BErt4AaABAg","Partnership with sister in law?","15","2 replies","2 replies","2 replies"
"https://yt3.ggpht.com/Jz9jJPlqJ8pF8ml73fKUdD29c1QquhkgKN31HfAuB1jgDjnhQpxxLDIdDqkSAXG2kCtxxCf6Ag=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheOnlyIncognito","@TheOnlyIncognito","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwCdDktSGpdpHm4B6F4AaABAg","That man is having relations with two sisters. Lucky.","2","","",""
"https://yt3.ggpht.com/ytc/AIdro_mpaMOq7GVBUscePX61It1gGrJipWd7CTEQk6PoZVq5Tgo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Erickhetfield","@Erickhetfield","2 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwfYtAjr9dgxghCf0p4AaABAg","She is so pretty.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nfY44yI0AApI70nN_wRYea-QZEDCodujHmvREw-cHpTA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wadegarrett7376","@wadegarrett7376","5 months ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugxl1UfAuZIqxoOcDyx4AaABAg","Who scripts the commentary?","","","",""
