"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-attributed-string 4"
"https://yt3.ggpht.com/ytc/AIdro_mCFLBvTdP6K7Qt633THv4PERsoii0OMch1WPy4vQg4UPo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@officialrendor5749","@officialrendor5749","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx0mSLqcf21x5y4wx94AaABAg&pp=0gcJCSIANpG00pGi","As of 2019 their current assets are worth 100.5k but their liabilities are up by 85% and their Net worth is  provided this deal did go through it looks like lovely debs may have pulled out recently  

(If anyone finds anything different let me know, im good but not a pro at company stalking lol)","22","3 replies","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_kmEsTwcSBx3vk5Ndy6ugY1ZvjBsmanwhqeE2lUE1ij3A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ScribbzzzOfficial","@ScribbzzzOfficial","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyIC_lOjgdyt4F1yih4AaABAg","Surely Nick and Sarah would of been an amazing team!","14","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_n1Jx7StVjbj2poW4lyiPVzm758Yzh6uorppdcVLtl-o5Fs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@harryrock169","@harryrock169","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyhfajHl_6V-Oim-f94AaABAg","The woman on the right looks very much like Sara Willingham, if not, at least cute as her & has bubbly personality. Love Sarah, she’s one of the nicest dragons","3","",""
"https://yt3.ggpht.com/ytc/AIdro_n2z3pf5Nt1wvMrdJpm3UN4Vq9uJjHFNiMrfryj_gh2ULM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ag4103","@ag4103","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgycifQS6zlAwYOccjx4AaABAg","Why does every episode sound like someones phone is vibrating","2","",""
"https://yt3.ggpht.com/ytc/AIdro_kzFvsyOeN05po9MEJmCSVCj9jSF7GViwSvsvSmr-k=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@scottandrewhorne4655","@scottandrewhorne4655","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyLHeAo3Cg9yIDr22p4AaABAg","Well done girls this is a brilliant business idea and a terrific business I am sure x","3","",""
"https://yt3.ggpht.com/ytc/AIdro_ldArIJDoMiZ1QuPpWae0f1lx7geOVxjmWHfw59610=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@alistairmacgregor1456","@alistairmacgregor1456","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyhlaXxOa-6kcJ6l_V4AaABAg","Nick was the one","1","",""
"https://yt3.ggpht.com/ytc/AIdro_llLuebiELzC3P_h5ZcI418ODNcM8MMiDeMuHoxvIVmkA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@farahgrants6419","@farahgrants6419","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyS1Hv7lPfxzogeg2h4AaABAg","I actually think Peter is right. Though I wish them all the best, they would be defeated by companies that have far more resources and far stronger hold on the market which is extremely sad but unfortunately realistic.
UNLESS they can copyright this idea they will most likely be the creators but not the pioneers in this business.","17","4 replies","4 replies"
"https://yt3.ggpht.com/ytc/AIdro_mRi6_RMELa3-fG4Q3Flut5Qk8jFQslrhRKXgN9Ntdm9o4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@DrTune","@DrTune","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwYy8k8XDOw8onKYFV4AaABAg&pp=0gcJCSIANpG00pGi","They're all grinning like Cheshire Cats...","2","",""
"https://yt3.ggpht.com/QXAqEX1g3fpbwcHR6-psQP1UaszuPcw8hv_F_vofE-P4Ug7f1OSOa24Z9f2y5bLTdVYXAhY5TA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Jamie_Winsh","@Jamie_Winsh","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyPQuWXQbkldMewPPR4AaABAg","It's a really nice buisness. Their numbers are very good and the products look very attractive and very good quality","3","",""
"https://yt3.ggpht.com/ytc/AIdro_kNpT9XccQS4dx_zq7ctydVxxmjYx-pPSWgg5rrhxAOSg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@paveldavilagarfias1518","@paveldavilagarfias1518","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxqWN_KuZXIBfcsf8x4AaABAg","Just in time.","2","",""
"","https://www.youtube.com/@theSafetyCar","@theSafetyCar","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxEeM513dHKLU16jYZ4AaABAg&pp=0gcJCSIANpG00pGi","Mr Suleyman finaly ran out of Touker time","2","",""
"","https://www.youtube.com/@rattusnorvegicus4380","@rattusnorvegicus4380","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxbblFsEKLi1u2f40R4AaABAg","Er no, and not  niche either :)
Love Dragon`s, but I have to wait for the pitchers to mention possible recent trading dates or try and guess from the aged looks of the Dragons, in an attempt to timeline each episode. Shame that info isn`t included within the bumf under the title above.","","too",""
"","https://www.youtube.com/@1-B7","@1-B7","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxJgDaZT2NhV5q4n_B4AaABAg","Just wondering, did they mention they attended Sandhurst?","3","",""
"","https://www.youtube.com/@dedmanukkk","@dedmanukkk","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzqp1MZJYWb4q1J_cd4AaABAg","Could’ve had that tied up with the moonpig greeting cards - would’ve gone Nick for sure","83","4 replies","4 replies"
"","https://www.youtube.com/@chique2008","@chique2008","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzgf5dFJH9L6UyupXF4AaABAg","mention sanhurst !!!!  producer said mention this , at this stage getting very like ex factor","","",""
"","https://www.youtube.com/@caldo1727","@caldo1727","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwp984Avbtsz1iWe894AaABAg","Jeff Bezos : I offer you 100% of amazon for 1p
Jenny :  I’m out","7","",""
"","https://www.youtube.com/@malahammer","@malahammer","5 years ago (edited)","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxaO0k5A5tCjjdmPON4AaABAg","Amazing business ladies! And Deborah really wanted in!!!","2","",""
"","https://www.youtube.com/@santinho212","@santinho212","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzCiM2ySlPu_tK0YON4AaABAg","Mary is so pretty and fit","","",""
"","https://www.youtube.com/@eifersuchtkim669","@eifersuchtkim669","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxOTiiZe_o5nqwKhMZ4AaABAg","Pizza, grilled vegetables and chicken breast.","6","2 replies","2 replies"
"","https://www.youtube.com/@AviatrixPakistan","@AviatrixPakistan","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugyd7g-NvKmlYT6Cx4V4AaABAg","Deborah the Dragon","","",""
"","https://www.youtube.com/@DevinsDen","@DevinsDen","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzNQOCrt3VuqMU_YJ94AaABAg","Peter Jones' diary","2","",""
"","https://www.youtube.com/@amirrezai2118","@amirrezai2118","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzS7Va55l1R3At0-Hd4AaABAg","Toker wants 25percent not less","3","1 reply","1 reply"
"","https://www.youtube.com/@CabbageYe","@CabbageYe","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzBmhM7Yc63u1Mkv8J4AaABAg","Her husband took cuddly toys with him to Afghanistan? what..","3","",""
"","https://www.youtube.com/@seaside_MARK","@seaside_MARK","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzAjrIiLyOisuBIirJ4AaABAg","THIS IS PROBABLY THE MOST BORING DD PITCH EVER","34","6 replies","6 replies"
"","https://www.youtube.com/@jochenheiden","@jochenheiden","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgybEwDkPBwgisg6wU14AaABAg","How did this company fare by 2023?","","",""
"","https://www.youtube.com/@traceyoshea2235","@traceyoshea2235","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwbxgq3tdvxO9rraj14AaABAg","Wow. Great ladies, Lovely business idea, everything looks beautifully made. I would buy something like this","10","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_nbz9Id4PI6QZfoPneGoELiyDYo85HMFxTjJn60vHTO-Cw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rattusnorvegicus4380","@rattusnorvegicus4380","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxbblFsEKLi1u2f40R4AaABAg","Er no, and not  niche either :)
Love Dragon`s, but I have to wait for the pitchers to mention possible recent trading dates or try and guess from the aged looks of the Dragons, in an attempt to timeline each episode. Shame that info isn`t included within the bumf under the title above.","","too",""
"https://yt3.ggpht.com/GeGQ3ZLhe1VSL6kew85htOjOR4Vs_Q8XWncm6pX31_YnykjDPPMXlaCQXwuXbptK9QmfrmnILg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@1-B7","@1-B7","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxJgDaZT2NhV5q4n_B4AaABAg","Just wondering, did they mention they attended Sandhurst?","3","",""
"https://yt3.ggpht.com/ytc/AIdro_lmSuiyz1ywuu0p0aRdleDdSrpG3bguoITsx4zzdnc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dedmanukkk","@dedmanukkk","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzqp1MZJYWb4q1J_cd4AaABAg","Could’ve had that tied up with the moonpig greeting cards - would’ve gone Nick for sure","83","4 replies","4 replies"
"https://yt3.ggpht.com/ytc/AIdro_nRvsrBRfqtwLDauYjpr1rrSqiHvpski3UW7RW0_vM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@chique2008","@chique2008","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzgf5dFJH9L6UyupXF4AaABAg","mention sanhurst !!!!  producer said mention this , at this stage getting very like ex factor","","",""
"https://yt3.ggpht.com/ytc/AIdro_mClh6R6_1cbnnUbrQKWq0Sd36uJTNZB6yOZZ1Altg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@caldo1727","@caldo1727","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwp984Avbtsz1iWe894AaABAg","Jeff Bezos : I offer you 100% of amazon for 1p
Jenny :  I’m out","7","",""
"https://yt3.ggpht.com/ytc/AIdro_k5unaJMIUUcFEJOrDnOvr7QvGURoNuxBfXQqqEr1-TqmT0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@malahammer","@malahammer","5 years ago (edited)","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxaO0k5A5tCjjdmPON4AaABAg","Amazing business ladies! And Deborah really wanted in!!!","2","",""
"https://yt3.ggpht.com/ytc/AIdro_m2h_hmeW8iGKpvY8Vb74Evw6ZABcyNEwTwCXrs_Pmb8X4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@santinho212","@santinho212","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzCiM2ySlPu_tK0YON4AaABAg","Mary is so pretty and fit","","",""
"https://yt3.ggpht.com/ytc/AIdro_kP0RMfJ_vJmaXgHou3RQlyvdrbgC_8PdePwZuoxgCNhg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@eifersuchtkim669","@eifersuchtkim669","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxOTiiZe_o5nqwKhMZ4AaABAg","Pizza, grilled vegetables and chicken breast.","6","2 replies","2 replies"
"https://yt3.ggpht.com/5RgP8uug0y8jhBuwbEA3OmPg6SoqSBfmvryEOtHhElWenJDOB_XnZBF3BN0bCYC5GjnVL8ol4A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@DevinsDen","@DevinsDen","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzNQOCrt3VuqMU_YJ94AaABAg","Peter Jones' diary","2","",""
"https://yt3.ggpht.com/QWpIvtaaYw8R2akHlgOC4p1wj3acPmOmff53ycXy8mhnSrvP7hClKd4jfjYH52gmIq0yhe1N=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@amirrezai2118","@amirrezai2118","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzS7Va55l1R3At0-Hd4AaABAg","Toker wants 25percent not less","3","1 reply","1 reply"
"https://yt3.ggpht.com/K1wWqUuLDQGdOkPSsuZnNYO_n7mnIMIAk58fkjQdCFGDGTFhXpXfm8SkAhiBXUiiELEAc056=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@CabbageYe","@CabbageYe","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzBmhM7Yc63u1Mkv8J4AaABAg","Her husband took cuddly toys with him to Afghanistan? what..","3","",""
"https://yt3.ggpht.com/H9mTSF8hKo9PzhJH_wSFHa0oX7CN529jCsVqeBI45hC16hx-nYfyxAYJ1cjelVhS-ESww3Tk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@seaside_MARK","@seaside_MARK","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzAjrIiLyOisuBIirJ4AaABAg","THIS IS PROBABLY THE MOST BORING DD PITCH EVER","34","6 replies","6 replies"
"https://yt3.ggpht.com/1wmcEuBGaFO1DdW6bBH1jBY592ap4LTp8L4ZQmwvuyF10fXkVfnv3Pirr--kQlweu3m7bq9klQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jochenheiden","@jochenheiden","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgybEwDkPBwgisg6wU14AaABAg","How did this company fare by 2023?","","",""
"https://yt3.ggpht.com/ytc/AIdro_neCQeCcvfSKsPegCdinrD5_45r6PnZEvtE7lnpR8WTxA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@traceyoshea2235","@traceyoshea2235","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwbxgq3tdvxO9rraj14AaABAg","Wow. Great ladies, Lovely business idea, everything looks beautifully made. I would buy something like this","10","2 replies","2 replies"
"https://yt3.ggpht.com/jLhG58Bv9BZ7ToZpiuvapRr-Vzl0zihT1ouuGgEsqL5xigXB0DyhY_-T6YBvePuAF2hQZJl9GWw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ronessimenaldo","@ronessimenaldo","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzCUPaxj0sqiUbx9AJ4AaABAg","","","",""
"https://yt3.ggpht.com/ytc/AIdro_njgFYOhLxgrVxlVlmj5WS0OpfUas9EuYud9DIER6RcctA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Yuni009","@Yuni009","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz_WFQE29buRpXgLXd4AaABAg","Deborah is such a fair investor.. legend as usual","2","",""
"https://yt3.ggpht.com/ytc/AIdro_nSqmHCCxVDO-SXrdUt93YOsLofYkq4W7hU5XUN5R5ZaUg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mrsurprise2294","@mrsurprise2294","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwRNiVL-FjLTWFTz0h4AaABAg","Didn't know dragons could offer less than asked for","5","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Milton-h5j","@Milton-h5j","2 months ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwogtKcPtl1olrgBOJ4AaABAg&pp=0gcJCSIANpG00pGi","Deborah seems to win very often","","",""
"https://yt3.ggpht.com/ytc/AIdro_kO6k79AHFrnFDaHraLfRVEi-FdWAeWksHOLJvhOZlbgWU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@chryst4l926","@chryst4l926","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyFINx7_MhEysLcJX14AaABAg","eyooo nice video, thanks for entertaining me","7","2 replies","2 replies"
"https://yt3.ggpht.com/Y6FFGsXWHrnH-DrPbCFpQBRq1VXppOWkChR9t_5qxpetM1osU6iILUkDBU_21GrIFojvKX7CIlU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adeh503","@adeh503","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyioOoY5fJLpQQ1NZ54AaABAg","Deborah smoking","3","",""
"https://yt3.ggpht.com/jLhG58Bv9BZ7ToZpiuvapRr-Vzl0zihT1ouuGgEsqL5xigXB0DyhY_-T6YBvePuAF2hQZJl9GWw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ronessimenaldo","@ronessimenaldo","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxEuNlouhO4UiyNRrR4AaABAg","","","",""
"https://yt3.ggpht.com/BVfKXGhdiHyjulK6P_2eN7gPp_qqPSSZi1BJe1qJ9TYxw_iP3hgGzy1wxQ-eTnlkw0MVwPBIvS0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jmcb0089","@jmcb0089","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyPP7lMyh0JOEn6WHF4AaABAg","I know usually the comments which aren’t about Jenny being out are complaining about those comments

But I love the Jenny jokes, glad to see them back - keep it up :)","7","1 reply","1 reply"
"","https://www.youtube.com/@thenamesgould","@thenamesgould","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzQlW62ePG0xrYmOrt4AaABAg","Just for once I was hoping someone wasn't going to choose Deborah or Peter ... :(","2","",""
"","https://www.youtube.com/@AshPPPPPPPP","@AshPPPPPPPP","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgygHKEjJf7I8HgZR1d4AaABAg","Clearly not entrepreneurs. Would have all 3 for 5% each with Increased £20k","","",""
"","https://www.youtube.com/@visitperaiagreece","@visitperaiagreece","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyjRUlFbFAZukd9mTV4AaABAg","Should've went with Nick on this one.","","",""
"","https://www.youtube.com/@Right_Said_Brett","@Right_Said_Brett","5 years ago (edited)","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyQV5ABBuqDiPOSmbt4AaABAg","Haha. ""He's actually in the building. Upstairs, I believe.""  Oops, accidentally revealing the sham that is the set for Dragon's Den, there by saying ""upstairs"" (i.e. there is no downstairs - the stairs go nowhere. The lift is fake. The windows are fake. It's just a set on studio space).","1","",""
"","https://www.youtube.com/@srikanthsiva1975","@srikanthsiva1975","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwqF5rLjNZyjT6xLSp4AaABAg","nick would be a better choice","1","",""
"","https://www.youtube.com/@user-we1sv5ud3h","@user-we1sv5ud3h","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgysiQ6uJhN_lnBCv-p4AaABAg","They shouldve went for nick or split with nick and Sarah","3","",""
"","https://www.youtube.com/@briangerard2145","@briangerard2145","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugw7-b8kUgLrL8Qzzwh4AaABAg&pp=0gcJCSIANpG00pGi","Great product idea,great pitch,poor selection of dragon","","",""
"","https://www.youtube.com/@catman2484","@catman2484","5 years ago (edited)","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxyfY09c09ekViHCop4AaABAg","""We've got a guy offering up exactly what we've asked for, who has developed a personalisation business from scratch to a £120 million exit.."" 
""Yeah, but can he dance??"" 
""Deborah, we'd love to accept your offer. ""

Just a horrible horrible decision... How on earth is hotel and leisure going to help them???!!!!!","5","1 reply","1 reply"
"","https://www.youtube.com/@donovangill4016","@donovangill4016","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwGHctjtrKncCZm64J4AaABAg&pp=0gcJCSIANpG00pGi","sandhurst is not difficult any more ... and this is a tear jerker business but it is a copy of what a girl in america was doing for fallen police officers about a decaede ago .","","",""
"","https://www.youtube.com/@thesilenthero422","@thesilenthero422","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzQIT6gOPEdcB8xgbV4AaABAg","Why am I so attracted to Sara","4","",""
"","https://www.youtube.com/@CalopsitaVanderbilt1911","@CalopsitaVanderbilt1911","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzsy_db0aiMxC6Af0p4AaABAg","So cute, ,Peter‘s Monkey‘ could be a band name.","1","",""
"","https://www.youtube.com/@gamewithadam7235","@gamewithadam7235","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxWYdCZHIMgCM6HSK14AaABAg","""Only for those reasons.""

""But only because of those reasons.""","4","",""
"https://yt3.ggpht.com/ytc/AIdro_m24Y5S5wCjZuuDk6MWQvZULu1BsmiuMODb6V0Sjuc09A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thenamesgould","@thenamesgould","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzQlW62ePG0xrYmOrt4AaABAg","Just for once I was hoping someone wasn't going to choose Deborah or Peter ... :(","2","",""
"https://yt3.ggpht.com/ytc/AIdro_lN1r14JyVE1HV827fOA4jwcUpML9JATe2vub3wBZwgdO1_u1mEpcWHSejRd9oj5lcaaA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@AshPPPPPPPP","@AshPPPPPPPP","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgygHKEjJf7I8HgZR1d4AaABAg","Clearly not entrepreneurs. Would have all 3 for 5% each with Increased £20k","","",""
"https://yt3.ggpht.com/ytc/AIdro_n-TmAx6oq-lWzz_Mma1TlW6xDJmfEtyDHNbo2M7TmaX5Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@visitperaiagreece","@visitperaiagreece","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyjRUlFbFAZukd9mTV4AaABAg","Should've went with Nick on this one.","","",""
"https://yt3.ggpht.com/ytc/AIdro_nPMkvXFxemJb3NOgQoBHh9VrnJ3VMh7QHZdEJc4HI4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Right_Said_Brett","@Right_Said_Brett","5 years ago (edited)","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyQV5ABBuqDiPOSmbt4AaABAg","Haha. ""He's actually in the building. Upstairs, I believe.""  Oops, accidentally revealing the sham that is the set for Dragon's Den, there by saying ""upstairs"" (i.e. there is no downstairs - the stairs go nowhere. The lift is fake. The windows are fake. It's just a set on studio space).","1","",""
"https://yt3.ggpht.com/ytc/AIdro_k_nP1yrW-Mj3FJ-uJ3d-cHzqkyiN2oCNpXU1aiUC-3Rj0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@srikanthsiva1975","@srikanthsiva1975","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwqF5rLjNZyjT6xLSp4AaABAg","nick would be a better choice","1","",""
"https://yt3.ggpht.com/ytc/AIdro_mIsSslN_dl4FzXJoYsZz3hI4sgL-LW5zxg4TIdl04=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@user-we1sv5ud3h","@user-we1sv5ud3h","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgysiQ6uJhN_lnBCv-p4AaABAg","They shouldve went for nick or split with nick and Sarah","3","",""
"https://yt3.ggpht.com/ytc/AIdro_mv2vfcw2tB5D-nIz3813LlZxjpwz5Vq8SOfiIwoVA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@briangerard2145","@briangerard2145","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugw7-b8kUgLrL8Qzzwh4AaABAg&pp=0gcJCSIANpG00pGi","Great product idea,great pitch,poor selection of dragon","","",""
"https://yt3.ggpht.com/ytc/AIdro_koeBaFti_029ejWjK4hWeJjSQsq2r0bvKP55Qk9s-7w3Z0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@catman2484","@catman2484","5 years ago (edited)","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxyfY09c09ekViHCop4AaABAg","""We've got a guy offering up exactly what we've asked for, who has developed a personalisation business from scratch to a £120 million exit.."" 
""Yeah, but can he dance??"" 
""Deborah, we'd love to accept your offer. ""

Just a horrible horrible decision... How on earth is hotel and leisure going to help them???!!!!!","5","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_np3C0ThdP1CsP-K_Cy0YoMkP4yZtr2tn4F5c-b1NI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thesilenthero422","@thesilenthero422","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzQIT6gOPEdcB8xgbV4AaABAg","Why am I so attracted to Sara","4","",""
"https://yt3.ggpht.com/KfpFmyCduSVEenXexG6CQJdFrWAVtdYW9JO4knL58Rq6CIwLOW32TlzoIprSq7w1tEtzlViNYw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@CalopsitaVanderbilt1911","@CalopsitaVanderbilt1911","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzsy_db0aiMxC6Af0p4AaABAg","So cute, ,Peter‘s Monkey‘ could be a band name.","1","",""
"https://yt3.ggpht.com/ytc/AIdro_lJTPcxeyrBfHJT8BDXizDmL_llFm_H6ysl7kYT9Fvnlw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gamewithadam7235","@gamewithadam7235","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxWYdCZHIMgCM6HSK14AaABAg","""Only for those reasons.""

""But only because of those reasons.""","4","",""
"https://yt3.ggpht.com/ytc/AIdro_n01A50meVSFXC4xAifBfOtlT_iN8pcrAZCeP-mn9NfTHU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TonysStabindadark","@TonysStabindadark","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx-KhqMlxyFzo18XNB4AaABAg","I think they chose the right dragon , their product is a sentimental one, and she seems to exude a sense of integrity...","2","",""
"https://yt3.ggpht.com/ytc/AIdro_nFDTucaDLB0TMexAzWp52LyienBh4La019X5TxsztksQc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adamrandles4055","@adamrandles4055","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxbeVjlge_JObAMvOJ4AaABAg","Wrong dragon","","",""
